epoch	Hem	roi	weight	noise	weight_sum	BF	component	participant_id	cluster
plan	R	S1	0	1.086774941	0.001260538	-1	uncertainty	108	M1-S1
plan	R	S1	5.82E-18	1.515308526	0.022467934	-1	uncertainty	109	M1-S1
plan	R	S1	0.004459643	1.572539352	0.004459643	-0.783256825	uncertainty	110	M1-S1
plan	R	S1	0.006294147	0.833012975	0.013041417	0.386771066	uncertainty	111	M1-S1
plan	R	S1	0.035402613	1.445131708	0.045684056	12.03562137	uncertainty	112	M1-S1
plan	R	S1	2.57E-17	1.843282101	0.035899596	-1	uncertainty	113	M1-S1
plan	R	S1	0.024696924	1.177809095	0.062266371	8.494267996	uncertainty	114	M1-S1
plan	R	S1	0.002509464	0.674589078	0.01389694	-0.670005623	uncertainty	115	M1-S1
plan	R	SPLa	4.97E-26	1.329976683	0.017088599	-1.000015387	expectation	102	
plan	R	SPLa	0.02732137	1.25180002	0.036070023	7.404802944	expectation	103	
plan	R	SPLa	0.004800865	0.988539731	0.021510151	-0.50374888	expectation	104	
plan	R	SPLa	0.009043882	0.594327304	0.011240844	2.958266922	expectation	105	
plan	R	SPLa	0.014795605	0.989928691	0.014795605	3.356265089	expectation	106	
plan	R	SPLa	0.016992221	0.99481638	0.019910117	5.134155688	expectation	107	
plan	R	SPLa	0.014380783	1.094443265	0.030357442	2.365479237	expectation	108	
plan	R	SPLa	0.007787023	1.390691172	0.032185388	-0.669626758	expectation	109	
plan	R	SPLa	7.09E-12	1.488212345	0.005232131	-1	expectation	110	
plan	R	SPLa	0.003296163	0.797744478	0.010942152	-0.620772336	expectation	111	
plan	R	SPLa	0.027084972	1.470643558	0.071052609	6.611769489	expectation	112	
plan	R	SPLa	0.039723972	1.898075268	0.039723972	2.201954136	expectation	113	
plan	R	SPLa	0.023216804	1.171779599	0.058544444	7.180433143	expectation	114	
plan	R	SPLa	0.018896579	0.616946479	0.023793235	12.55850495	expectation	115	
plan	R	SPLa	0.017088599	1.329976683	0.017088599	1.02752814	uncertainty	102	
plan	R	SPLa	0.008748653	1.25180002	0.036070023	-0.047195363	uncertainty	103	
plan	R	SPLa	0.016709286	0.988539731	0.021510151	4.528228791	uncertainty	104	
plan	R	SPLa	0.002196962	0.594327304	0.011240844	-0.748978372	uncertainty	105	
plan	R	SPLa	1.16E-11	0.989928691	0.014795605	-1	uncertainty	106	
plan	R	SPLa	0.002917896	0.99481638	0.019910117	-0.801244161	uncertainty	107	
plan	R	SPLa	0.015976659	1.094443265	0.030357442	3.111735651	uncertainty	108	
plan	R	SPLa	0.024398365	1.390691172	0.032185388	2.097315049	uncertainty	109	
plan	R	SPLa	0.005232131	1.488212345	0.005232131	-0.764322612	uncertainty	110	
plan	R	SPLa	0.007645988	0.797744478	0.010942152	1.003533799	uncertainty	111	
plan	R	SPLa	0.043967637	1.470643558	0.071052609	17.78030076	uncertainty	112	
plan	R	SPLa	4.40E-61	1.898075268	0.039723972	-1	uncertainty	113	
plan	R	SPLa	0.03532764	1.171779599	0.058544444	16.85704158	uncertainty	114	
plan	R	SPLa	0.004896656	0.616946479	0.023793235	0.049685855	uncertainty	115	
plan	R	SPLp	1.32E-116	1.383733821	0.013917075	-1	expectation	102	
plan	R	SPLp	0.027388333	1.27384937	0.057728322	9.14776537	expectation	103	
plan	R	SPLp	0.017490741	1.045144948	0.049743644	5.961393617	expectation	104	
plan	R	SPLp	0.009547475	0.605564242	0.017101704	5.232952451	expectation	105	
plan	R	SPLp	0.01260941	0.983615421	0.026376054	3.14145245	expectation	106	
plan	R	SPLp	0.043935303	1.107470746	0.058834155	32.26278433	expectation	107	
plan	R	SPLp	0.003024245	1.069331552	0.003659443	-0.824402744	expectation	108	
plan	R	SPLp	0.027806586	1.453390309	0.070548294	3.294448551	expectation	109	
plan	R	SPLp	0.014308582	1.764948509	0.027837994	0.735346315	expectation	110	
plan	R	SPLp	0.004539152	0.805675219	0.022333182	-0.119124901	expectation	111	
plan	R	SPLp	0.03110942	1.609975785	0.084424614	8.355655094	expectation	112	
plan	R	SPLp	0.031483831	1.963594382	0.031483831	1.334874946	expectation	113	
plan	R	SPLp	0.024605878	1.297259464	0.076858519	8.290062484	expectation	114	
plan	R	SPLp	0.012385353	0.735522574	0.014189383	5.537346064	expectation	115	
plan	R	SPLp	0.013917075	1.383733821	0.013917075	0.42666136	uncertainty	102	
plan	R	SPLp	0.030339989	1.27384937	0.057728322	11.28703759	uncertainty	103	
plan	R	SPLp	0.032252904	1.045144948	0.049743644	20.82392351	uncertainty	104	
plan	R	SPLp	0.007554229	0.605564242	0.017101704	2.989538296	uncertainty	105	
plan	R	SPLp	0.013766644	0.983615421	0.026376054	3.895899242	uncertainty	106	
plan	R	SPLp	0.014898852	1.107470746	0.058834155	3.440005866	uncertainty	107	
plan	R	SPLp	0.000635198	1.069331552	0.003659443	-0.99351677	uncertainty	108	
plan	R	SPLp	0.042741708	1.453390309	0.070548294	8.688689493	uncertainty	109	
plan	R	SPLp	0.013529412	1.764948509	0.027837994	0.556198582	uncertainty	110	
plan	R	SPLp	0.01779403	0.805675219	0.022333182	11.13760109	uncertainty	111	
plan	R	SPLp	0.053315194	1.609975785	0.084424614	24.41704952	uncertainty	112	
plan	R	SPLp	3.22E-11	1.963594382	0.031483831	-1	uncertainty	113	
plan	R	SPLp	0.05225264	1.297259464	0.076858519	36.23206271	uncertainty	114	
plan	R	SPLp	0.00180403	0.735522574	0.014189383	-0.847418628	uncertainty	115	
exec	L	SMA	0.02892729	4.123173577	0.13327423	-0.445374572	sensory input	102	premotor-parietal
exec	L	SMA	0.059336917	2.788562111	0.107572398	5.384999332	sensory input	103	premotor-parietal
exec	L	SMA	3.35E-08	2.710596661	0.092883283	-1.000026726	sensory input	104	premotor-parietal
exec	L	SMA	5.06E-15	1.896591982	0.062873191	-1.000001349	sensory input	105	premotor-parietal
exec	L	SMA	7.19E-09	2.606712135	0.058101039	-0.999998428	sensory input	106	premotor-parietal
exec	L	SMA	2.63E-34	3.231345192	0.093907183	-1	sensory input	107	premotor-parietal
exec	L	SMA	1.70E-08	3.266420259	0.202842537	-0.999977455	sensory input	108	premotor-parietal
exec	L	SMA	0.085094041	3.689535554	0.130938326	1.272974917	sensory input	109	premotor-parietal
exec	L	SMA	7.01E-09	3.707205167	0.096381741	-0.999997967	sensory input	110	premotor-parietal
exec	L	SMA	6.93E-08	2.83076079	0.060018813	-0.999976558	sensory input	111	premotor-parietal
exec	L	SMA	7.45E-23	3.353747961	0.137781391	-1.000001521	sensory input	112	premotor-parietal
exec	L	SMA	0.079210679	4.885610437	0.2287177	0.85233042	sensory input	113	premotor-parietal
exec	L	SMA	0.004294226	3.429227298	0.094052815	-1.000001618	sensory input	114	premotor-parietal
exec	L	SMA	0.002462109	1.849004327	0.057577193	-0.967561584	sensory input	115	premotor-parietal
exec	L	SMA	3.68E-07	4.123173577	0.13327423	-1.00000272	expectation	102	premotor-parietal
exec	L	SMA	1.35E-08	2.788562111	0.107572398	-1.000002732	expectation	103	premotor-parietal
exec	L	SMA	1.98E-08	2.710596661	0.092883283	-0.999994194	expectation	104	premotor-parietal
exec	L	SMA	3.43E-264	1.896591982	0.062873191	-0.999999504	expectation	105	premotor-parietal
exec	L	SMA	2.84E-08	2.606712135	0.058101039	-1.000003457	expectation	106	premotor-parietal
exec	L	SMA	2.20E-11	3.231345192	0.093907183	-1	expectation	107	premotor-parietal
exec	L	SMA	5.31E-09	3.266420259	0.202842537	-0.999974815	expectation	108	premotor-parietal
exec	L	SMA	4.92E-07	3.689535554	0.130938326	-1.000000269	expectation	109	premotor-parietal
exec	L	SMA	9.51E-09	3.707205167	0.096381741	-1.000002214	expectation	110	premotor-parietal
exec	L	SMA	2.11E-09	2.83076079	0.060018813	-0.999974667	expectation	111	premotor-parietal
exec	L	SMA	8.18E-12	3.353747961	0.137781391	-0.999998223	expectation	112	premotor-parietal
exec	L	SMA	4.04E-08	4.885610437	0.2287177	-1.000000641	expectation	113	premotor-parietal
exec	L	SMA	0	3.429227298	0.094052815	-1.000001442	expectation	114	premotor-parietal
exec	L	SMA	5.38E-09	1.849004327	0.057577193	-1.000003719	expectation	115	premotor-parietal
exec	L	SMA	0.104346572	4.123173577	0.13327423	5.543428386	surprise	102	premotor-parietal
exec	L	SMA	0.048235467	2.788562111	0.107572398	3.380872468	surprise	103	premotor-parietal
exec	L	SMA	0.09288323	2.710596661	0.092883283	13.55075142	surprise	104	premotor-parietal
exec	L	SMA	0.062873191	1.896591982	0.062873191	13.33279612	surprise	105	premotor-parietal
exec	L	SMA	0.058101004	2.606712135	0.058101039	6.741624488	surprise	106	premotor-parietal
exec	L	SMA	0.093907183	3.231345192	0.093907183	13.11415772	surprise	107	premotor-parietal
exec	L	SMA	0.202842515	3.266420259	0.202842537	55.06829001	surprise	108	premotor-parietal
exec	L	SMA	0.045843793	3.689535554	0.130938326	-0.611432929	surprise	109	premotor-parietal
exec	L	SMA	0.096381724	3.707205167	0.096381741	10.61176679	surprise	110	premotor-parietal
exec	L	SMA	0.060018742	2.83076079	0.060018813	7.657619046	surprise	111	premotor-parietal
exec	L	SMA	0.137781391	3.353747961	0.137781391	21.19530794	surprise	112	premotor-parietal
exec	L	SMA	0.14950698	4.885610437	0.2287177	5.204794767	surprise	113	premotor-parietal
exec	L	SMA	0.089758588	3.429227298	0.094052815	7.044097831	surprise	114	premotor-parietal
exec	L	SMA	0.055115078	1.849004327	0.057577193	12.81882537	surprise	115	premotor-parietal
exec	L	PMd	1.49E-14	4.007619742	0.144517611	-1	sensory input	102	premotor-parietal
exec	L	PMd	0.093892357	3.246781966	0.169918607	18.51996237	sensory input	103	premotor-parietal
exec	L	PMd	0.173968658	2.898637342	0.288017362	71.58463796	sensory input	104	premotor-parietal
exec	L	PMd	0.006908705	1.853680031	0.088510102	-0.926982794	sensory input	105	premotor-parietal
exec	L	PMd	0.075562685	2.997894979	0.149474404	12.69199802	sensory input	106	premotor-parietal
exec	L	PMd	0.026731725	3.08874668	0.112930028	0.185440872	sensory input	107	premotor-parietal
exec	L	PMd	0.033129583	3.61039454	0.26815522	1.458477865	sensory input	108	premotor-parietal
exec	L	PMd	0.167415053	4.666641485	0.342072289	18.2126766	sensory input	109	premotor-parietal
exec	L	PMd	0.119293271	4.779022993	0.222100453	16.07426803	sensory input	110	premotor-parietal
exec	L	PMd	0.024758057	2.779128401	0.127068228	1.84291509	sensory input	111	premotor-parietal
exec	L	PMd	0.10196592	4.297012091	0.267070824	12.39765996	sensory input	112	premotor-parietal
exec	L	PMd	0.331949652	6.217071091	0.671690576	18.84550587	sensory input	113	premotor-parietal
exec	L	PMd	0.113072847	3.622891972	0.22837047	18.18916537	sensory input	114	premotor-parietal
exec	L	PMd	0.034808497	2.140099976	0.110673552	5.803224229	sensory input	115	premotor-parietal
exec	L	PMd	0	4.007619742	0.144517611	-1	expectation	102	premotor-parietal
exec	L	PMd	3.89E-08	3.246781966	0.169918607	-1.000003548	expectation	103	premotor-parietal
exec	L	PMd	0.00951714	2.898637342	0.288017362	-0.736447009	expectation	104	premotor-parietal
exec	L	PMd	3.34E-13	1.853680031	0.088510102	-1	expectation	105	premotor-parietal
exec	L	PMd	0.020897418	2.997894979	0.149474404	0.185183118	expectation	106	premotor-parietal
exec	L	PMd	3.17E-07	3.08874668	0.112930028	-1.000003676	expectation	107	premotor-parietal
exec	L	PMd	1.46E-08	3.61039454	0.26815522	-1.00000525	expectation	108	premotor-parietal
exec	L	PMd	4.59E-08	4.666641485	0.342072289	-1.000003668	expectation	109	premotor-parietal
exec	L	PMd	4.22E-08	4.779022993	0.222100453	-0.99999641	expectation	110	premotor-parietal
exec	L	PMd	2.19E-23	2.779128401	0.127068228	-0.999997028	expectation	111	premotor-parietal
exec	L	PMd	6.93E-28	4.297012091	0.267070824	-1.000001041	expectation	112	premotor-parietal
exec	L	PMd	0.062913019	6.217071091	0.671690576	-0.684211138	expectation	113	premotor-parietal
exec	L	PMd	0.036880935	3.622891972	0.22837047	1.060509671	expectation	114	premotor-parietal
exec	L	PMd	2.83E-07	2.140099976	0.110673552	-1.000003673	expectation	115	premotor-parietal
exec	L	PMd	0.144517611	4.007619742	0.144517611	18.89912576	surprise	102	premotor-parietal
exec	L	PMd	0.076026211	3.246781966	0.169918607	12.33942328	surprise	103	premotor-parietal
exec	L	PMd	0.104531563	2.898637342	0.288017362	29.20687785	surprise	104	premotor-parietal
exec	L	PMd	0.081601397	1.853680031	0.088510102	33.17826826	surprise	105	premotor-parietal
exec	L	PMd	0.0530143	2.997894979	0.149474404	6.233676959	surprise	106	premotor-parietal
exec	L	PMd	0.086197986	3.08874668	0.112930028	15.49760272	surprise	107	premotor-parietal
exec	L	PMd	0.235025623	3.61039454	0.26815522	83.24511144	surprise	108	premotor-parietal
exec	L	PMd	0.17465719	4.666641485	0.342072289	19.70805021	surprise	109	premotor-parietal
exec	L	PMd	0.102807141	4.779022993	0.222100453	12.00215704	surprise	110	premotor-parietal
exec	L	PMd	0.102310171	2.779128401	0.127068228	38.87328629	surprise	111	premotor-parietal
exec	L	PMd	0.165104904	4.297012091	0.267070824	31.98631001	surprise	112	premotor-parietal
exec	L	PMd	0.276827905	6.217071091	0.671690576	13.16467419	surprise	113	premotor-parietal
exec	L	PMd	0.078416687	3.622891972	0.22837047	9.238833951	surprise	114	premotor-parietal
exec	L	PMd	0.075864773	2.140099976	0.110673552	28.27344294	surprise	115	premotor-parietal
exec	L	PMv	4.67E-07	4.280614816	0.096987818	-1.000000817	sensory input	102	premotor-parietal
exec	L	PMv	0.088377195	2.819201238	0.147626436	7.301665012	sensory input	103	premotor-parietal
exec	L	PMv	0.030984384	2.797619378	0.145122813	0.434629699	sensory input	104	premotor-parietal
exec	L	PMv	4.39E-08	1.988346677	0.069738436	-1.000001727	sensory input	105	premotor-parietal
exec	L	PMv	0.052859229	2.543400149	0.141911529	3.711836676	sensory input	106	premotor-parietal
exec	L	PMv	4.96E-07	3.012051105	0.03651116	-1.000000896	sensory input	107	premotor-parietal
exec	L	PMv	0.010825283	2.966593669	0.317281572	-0.956137506	sensory input	108	premotor-parietal
exec	L	PMv	0.069715833	3.237714293	0.223224642	1.772769519	sensory input	109	premotor-parietal
exec	L	PMv	0.01296863	3.477785984	0.129141935	-0.973719848	sensory input	110	premotor-parietal
exec	L	PMv	0.002658812	2.870561278	0.118890876	-0.988678351	sensory input	111	premotor-parietal
exec	L	PMv	3.48E-08	3.493820989	0.078064327	-1.000002363	sensory input	112	premotor-parietal
exec	L	PMv	0.390017764	3.45097313	0.509070038	37.55322927	sensory input	113	premotor-parietal
exec	L	PMv	0.015390056	3.349950845	0.125143835	-0.730149776	sensory input	114	premotor-parietal
exec	L	PMv	0.048979422	1.68041593	0.117646608	8.603270137	sensory input	115	premotor-parietal
exec	L	PMv	4.03E-08	4.280614816	0.096987818	-1.000001012	expectation	102	premotor-parietal
exec	L	PMv	3.55E-07	2.819201238	0.147626436	-1.000003518	expectation	103	premotor-parietal
exec	L	PMv	0	2.797619378	0.145122813	-1.000002434	expectation	104	premotor-parietal
exec	L	PMv	1.98E-08	1.988346677	0.069738436	-1.000002196	expectation	105	premotor-parietal
exec	L	PMv	3.82E-06	2.543400149	0.141911529	-1.000001228	expectation	106	premotor-parietal
exec	L	PMv	2.19E-08	3.012051105	0.03651116	-1.00000143	expectation	107	premotor-parietal
exec	L	PMv	3.73E-220	2.966593669	0.317281572	-1	expectation	108	premotor-parietal
exec	L	PMv	8.08E-08	3.237714293	0.223224642	-1.000003031	expectation	109	premotor-parietal
exec	L	PMv	5.67E-23	3.477785984	0.129141935	-1.000002663	expectation	110	premotor-parietal
exec	L	PMv	1.64E-08	2.870561278	0.118890876	-1.000003562	expectation	111	premotor-parietal
exec	L	PMv	4.35E-08	3.493820989	0.078064327	-1.000001977	expectation	112	premotor-parietal
exec	L	PMv	5.40E-08	3.45097313	0.509070038	-1	expectation	113	premotor-parietal
exec	L	PMv	0	3.349950845	0.125143835	-0.999999798	expectation	114	premotor-parietal
exec	L	PMv	5.05E-85	1.68041593	0.117646608	-0.999999478	expectation	115	premotor-parietal
exec	L	PMv	0.096987311	4.280614816	0.096987818	1.673211715	surprise	102	premotor-parietal
exec	L	PMv	0.059248886	2.819201238	0.147626436	3.119778411	surprise	103	premotor-parietal
exec	L	PMv	0.114138429	2.797619378	0.145122813	14.12935315	surprise	104	premotor-parietal
exec	L	PMv	0.069738372	1.988346677	0.069738436	9.59770342	surprise	105	premotor-parietal
exec	L	PMv	0.089048475	2.543400149	0.141911529	11.15284179	surprise	106	premotor-parietal
exec	L	PMv	0.036510642	3.012051105	0.03651116	0.904381615	surprise	107	premotor-parietal
exec	L	PMv	0.306456289	2.966593669	0.317281572	55.13341202	surprise	108	premotor-parietal
exec	L	PMv	0.153508728	3.237714293	0.223224642	9.911042214	surprise	109	premotor-parietal
exec	L	PMv	0.116173306	3.477785984	0.129141935	7.201768064	surprise	110	premotor-parietal
exec	L	PMv	0.116232047	2.870561278	0.118890876	16.13122543	surprise	111	premotor-parietal
exec	L	PMv	0.078064248	3.493820989	0.078064327	4.889593487	surprise	112	premotor-parietal
exec	L	PMv	0.11905222	3.45097313	0.509070038	3.768257732	surprise	113	premotor-parietal
exec	L	PMv	0.109753779	3.349950845	0.125143835	8.997269962	surprise	114	premotor-parietal
exec	L	PMv	0.068667187	1.68041593	0.117646608	16.2005788	surprise	115	premotor-parietal
exec	L	M1	0.122667973	3.656354095	0.300965662	3.876395567	sensory input	102	M1-S1
exec	L	M1	0.616163387	2.62140846	0.711476793	181.4515442	sensory input	103	M1-S1
exec	L	M1	0.508435033	2.471798601	0.665833379	156.4046277	sensory input	104	M1-S1
exec	L	M1	0.143673448	1.694305148	0.190765782	41.15318877	sensory input	105	M1-S1
exec	L	M1	0.410621484	2.317424956	0.47390319	145.3162722	sensory input	106	M1-S1
exec	L	M1	0.178383312	2.624338013	0.229361014	34.59715028	sensory input	107	M1-S1
exec	L	M1	0.162361572	2.641648098	0.426890061	22.88497642	sensory input	108	M1-S1
exec	L	M1	0.378399572	3.035345894	0.417354424	56.18651214	sensory input	109	M1-S1
exec	L	M1	1.511120543	3.656731132	1.677426899	417.4527587	sensory input	110	M1-S1
exec	L	M1	0.138202262	2.63696116	0.171915982	29.07958919	sensory input	111	M1-S1
exec	L	M1	0.373795351	3.239146889	0.459482694	70.63952764	sensory input	112	M1-S1
exec	L	M1	0.903380556	3.235487779	0.916313149	133.0354508	sensory input	113	M1-S1
exec	L	M1	0.678805146	2.890624208	0.846761423	197.5657461	sensory input	114	M1-S1
exec	L	M1	0.153755039	1.672842362	0.225836319	45.98700246	sensory input	115	M1-S1
exec	L	M1	9.50E-28	3.656354095	0.300965662	-1	expectation	102	M1-S1
exec	L	M1	0.036929537	2.62140846	0.711476793	0.61206403	expectation	103	M1-S1
exec	L	M1	0.028884229	2.471798601	0.665833379	-0.79459989	expectation	104	M1-S1
exec	L	M1	0.011560195	1.694305148	0.190765782	-0.717111892	expectation	105	M1-S1
exec	L	M1	0.019928324	2.317424956	0.47390319	-0.302895114	expectation	106	M1-S1
exec	L	M1	8.95E-08	2.624338013	0.229361014	-1.000002478	expectation	107	M1-S1
exec	L	M1	4.01E-99	2.641648098	0.426890061	-1	expectation	108	M1-S1
exec	L	M1	2.21E-08	3.035345894	0.417354424	-1.000002677	expectation	109	M1-S1
exec	L	M1	0.040139611	3.656731132	1.677426899	0.148854721	expectation	110	M1-S1
exec	L	M1	3.84E-08	2.63696116	0.171915982	-1.000002227	expectation	111	M1-S1
exec	L	M1	0.021343397	3.239146889	0.459482694	-0.668646956	expectation	112	M1-S1
exec	L	M1	2.16E-07	3.235487779	0.916313149	-0.999998841	expectation	113	M1-S1
exec	L	M1	0.064772891	2.890624208	0.846761423	3.227164618	expectation	114	M1-S1
exec	L	M1	0.022878689	1.672842362	0.225836319	0.70917684	expectation	115	M1-S1
exec	L	M1	0.178297689	3.656354095	0.300965662	9.015809069	surprise	102	M1-S1
exec	L	M1	0.058383869	2.62140846	0.711476793	3.848376424	surprise	103	M1-S1
exec	L	M1	0.128514116	2.471798601	0.665833379	15.88032611	surprise	104	M1-S1
exec	L	M1	0.035532138	1.694305148	0.190765782	2.468767023	surprise	105	M1-S1
exec	L	M1	0.043353382	2.317424956	0.47390319	2.890478224	surprise	106	M1-S1
exec	L	M1	0.050977613	2.624338013	0.229361014	3.119524327	surprise	107	M1-S1
exec	L	M1	0.264528489	2.641648098	0.426890061	50.62015814	surprise	108	M1-S1
exec	L	M1	0.03895483	3.035345894	0.417354424	0.033638056	surprise	109	M1-S1
exec	L	M1	0.126166745	3.656731132	1.677426899	10.15767846	surprise	110	M1-S1
exec	L	M1	0.033713681	2.63696116	0.171915982	1.270087125	surprise	111	M1-S1
exec	L	M1	0.064343945	3.239146889	0.459482694	2.376208386	surprise	112	M1-S1
exec	L	M1	0.012932377	3.235487779	0.916313149	-0.933342284	surprise	113	M1-S1
exec	L	M1	0.103183386	2.890624208	0.846761423	10.77108059	surprise	114	M1-S1
exec	L	M1	0.049202591	1.672842362	0.225836319	6.304774252	surprise	115	M1-S1
exec	L	S1	0.065794388	3.887004885	0.189489374	1.499484535	sensory input	102	M1-S1
exec	L	S1	0.78355424	3.46202118	0.937807468	394.5424785	sensory input	103	M1-S1
exec	L	S1	1.272077719	2.74076697	1.434208467		sensory input	104	M1-S1
exec	L	S1	0.14578443	1.810926826	0.227566758	81.54655961	sensory input	105	M1-S1
exec	L	S1	0.440223392	2.766892402	0.537070482	222.245017	sensory input	106	M1-S1
exec	L	S1	0.37972273	2.849879358	0.473498257	165.4556619	sensory input	107	M1-S1
exec	L	S1	0.231617231	3.128066206	0.488069908	78.69044302	sensory input	108	M1-S1
exec	L	S1	0.794733432	3.977894479	0.899974895	219.4060374	sensory input	109	M1-S1
exec	L	S1	2.688373478	4.603622776	2.880727408		sensory input	110	M1-S1
exec	L	S1	0.56297591	2.505533687	0.655250882	470.4284407	sensory input	111	M1-S1
exec	L	S1	0.495040784	3.830752854	0.65007983	231.2898153	sensory input	112	M1-S1
exec	L	S1	1.845395072	4.136361708	2.103726009	434.7356105	sensory input	113	M1-S1
exec	L	S1	0.721364009	3.330557773	0.895667686	400.2993681	sensory input	114	M1-S1
exec	L	S1	0.117256428	1.963916831	0.173020813	59.48792998	sensory input	115	M1-S1
exec	L	S1	3.72E-07	3.887004885	0.189489374	-1.000003659	expectation	102	M1-S1
exec	L	S1	0.055893705	3.46202118	0.937807468	3.171676004	expectation	103	M1-S1
exec	L	S1	0.109442419	2.74076697	1.434208467	19.85485211	expectation	104	M1-S1
exec	L	S1	0.032898968	1.810926826	0.227566758	5.264459462	expectation	105	M1-S1
exec	L	S1	0.055373151	2.766892402	0.537070482	5.80853967	expectation	106	M1-S1
exec	L	S1	0.041228117	2.849879358	0.473498257	2.501446362	expectation	107	M1-S1
exec	L	S1	7.78E-16	3.128066206	0.488069908	-1.000004409	expectation	108	M1-S1
exec	L	S1	0.017597552	3.977894479	0.899974895	-0.802142791	expectation	109	M1-S1
exec	L	S1	0.07114908	4.603622776	2.880727408	2.200451217	expectation	110	M1-S1
exec	L	S1	2.55E-08	2.505533687	0.655250882	-0.999970644	expectation	111	M1-S1
exec	L	S1	0.078270733	3.830752854	0.65007983	8.276403769	expectation	112	M1-S1
exec	L	S1	0.119807471	4.136361708	2.103726009	3.589482944	expectation	113	M1-S1
exec	L	S1	0.056116487	3.330557773	0.895667686	4.689947654	expectation	114	M1-S1
exec	L	S1	2.73E-07	1.963916831	0.173020813	-0.999965272	expectation	115	M1-S1
exec	L	S1	0.123694614	3.887004885	0.189489374	8.194828896	surprise	102	M1-S1
exec	L	S1	0.098359522	3.46202118	0.937807468	13.82905128	surprise	103	M1-S1
exec	L	S1	0.052688328	2.74076697	1.434208467	7.001484746	surprise	104	M1-S1
exec	L	S1	0.04888336	1.810926826	0.227566758	13.73748397	surprise	105	M1-S1
exec	L	S1	0.041473938	2.766892402	0.537070482	4.064013475	surprise	106	M1-S1
exec	L	S1	0.05254741	2.849879358	0.473498257	5.567811439	surprise	107	M1-S1
exec	L	S1	0.256452677	3.128066206	0.488069908	92.7547397	surprise	108	M1-S1
exec	L	S1	0.087643911	3.977894479	0.899974895	4.617668089	surprise	109	M1-S1
exec	L	S1	0.121204851	4.603622776	2.880727408	10.44677887	surprise	110	M1-S1
exec	L	S1	0.092274947	2.505533687	0.655250882	30.24077942	surprise	111	M1-S1
exec	L	S1	0.076768314	3.830752854	0.65007983	9.801462233	surprise	112	M1-S1
exec	L	S1	0.138523466	4.136361708	2.103726009	6.49605441	surprise	113	M1-S1
exec	L	S1	0.11818719	3.330557773	0.895667686	26.54294307	surprise	114	M1-S1
exec	L	S1	0.055764112	1.963916831	0.173020813	16.31053858	surprise	115	M1-S1
exec	L	SPLa	2.22E-08	3.5194993	0.047676624	-1.000000909	sensory input	102	
exec	L	SPLa	0.138847731	3.094164365	0.249054431	22.71443558	sensory input	103	
exec	L	SPLa	2.46E-208	2.592346291	0.092199384	-1	sensory input	104	
exec	L	SPLa	1.45E-20	1.708431607	0.098808658	-1	sensory input	105	
exec	L	SPLa	0.000779995	2.757202669	0.070907627	-0.99949968	sensory input	106	
exec	L	SPLa	0.03166129	3.032656498	0.0932965	1.868189924	sensory input	107	
exec	L	SPLa	4.14E-49	2.960762751	0.26423699	-1	sensory input	108	
exec	L	SPLa	0.108111598	3.594184165	0.231869437	6.758274373	sensory input	109	
exec	L	SPLa	0.105058731	4.306959914	0.230603361	9.256538113	sensory input	110	
exec	L	SPLa	1.67E-07	2.71783861	0.095166375	-0.999977673	sensory input	111	
exec	L	SPLa	0.075168084	3.49521022	0.223000202	7.326993561	sensory input	112	
exec	L	SPLa	0.24654412	3.96401855	0.552911369	21.31919284	sensory input	113	
exec	L	SPLa	0.009031533	3.273162917	0.112683391	-0.972969467	sensory input	114	
exec	L	SPLa	0.026347299	2.083117772	0.125189591	2.440240952	sensory input	115	
exec	L	SPLa	2.03E-08	3.5194993	0.047676624	-1.000002516	expectation	102	
exec	L	SPLa	0.007863628	3.094164365	0.249054431	-1.000001049	expectation	103	
exec	L	SPLa	1.31E-24	2.592346291	0.092199384	-1	expectation	104	
exec	L	SPLa	1.15E-16	1.708431607	0.098808658	-1.000000001	expectation	105	
exec	L	SPLa	0.008354096	2.757202669	0.070907627	-0.815740152	expectation	106	
exec	L	SPLa	2.90E-07	3.032656498	0.0932965	-1.000000398	expectation	107	
exec	L	SPLa	1.18E-21	2.960762751	0.26423699	-1	expectation	108	
exec	L	SPLa	4.77E-08	3.594184165	0.231869437	-1.000000185	expectation	109	
exec	L	SPLa	3.97E-08	4.306959914	0.230603361	-1.000003668	expectation	110	
exec	L	SPLa	2.11E-09	2.71783861	0.095166375	-0.999976329	expectation	111	
exec	L	SPLa	0.002621417	3.49521022	0.223000202	-0.988194719	expectation	112	
exec	L	SPLa	0.120793723	3.96401855	0.552911369	5.1105042	expectation	113	
exec	L	SPLa	1.08E-14	3.273162917	0.112683391	-1	expectation	114	
exec	L	SPLa	1.88E-217	2.083117772	0.125189591	-1	expectation	115	
exec	L	SPLa	0.047676581	3.5194993	0.047676624	0.98032445	surprise	102	
exec	L	SPLa	0.102343072	3.094164365	0.249054431	12.453	surprise	103	
exec	L	SPLa	0.092199384	2.592346291	0.092199384	26.34846798	surprise	104	
exec	L	SPLa	0.098808658	1.708431607	0.098808658	40.49374004	surprise	105	
exec	L	SPLa	0.061773537	2.757202669	0.070907627	7.015144985	surprise	106	
exec	L	SPLa	0.06163492	3.032656498	0.0932965	8.982451143	surprise	107	
exec	L	SPLa	0.26423699	2.960762751	0.26423699	97.85470573	surprise	108	
