con	psc	condition	sn	roi	Hem	epoch
1.6673090053622477	0.445745438144594	0-100%	106	PMv	L	plan
4.4047273121108965	1.4549143180602215	plan	106	PMv	L	plan
-1.621820846202946	-0.42957916006128055	exec	106	PMv	L	plan
2.0830757841571312	0.49362242558188996	100-0%	106	M1	L	plan
1.534982657063665	0.3650178691218571	75-25%	106	M1	L	plan
0.5884250933314661	0.14993579710882443	50-50%	106	M1	L	plan
1.2248287565325882	0.2986068325278666	25-75%	106	M1	L	plan
1.818976692202341	0.4327940457433215	0-100%	106	M1	L	plan
6.062908735977544	1.54713478110898	plan	106	M1	L	plan
3.2717650110507748	0.3773941529793774	exec	106	M1	L	plan
0.38744573746789557	0.1325447835075562	100-0%	106	S1	L	plan
-0.7160575470929249	-0.16811430720727333	75-25%	106	S1	L	plan
-1.0151923849234117	-0.23543325518296834	50-50%	106	S1	L	plan
-0.7627078330011158	-0.14101560685684952	25-75%	106	S1	L	plan
-0.47874396704521943	-0.10369305626004788	0-100%	106	S1	L	plan
0.7672142704711602	0.40503703436441996	plan	106	S1	L	plan
12.693933292562663	1.3063039273783281	exec	106	S1	L	plan
2.3376361220769484	0.52844644272215	100-0%	106	SPLa	L	plan
1.3442788240478936	0.3005363225984082	75-25%	106	SPLa	L	plan
0.9937277189828768	0.22269375911016384	50-50%	106	SPLa	L	plan
1.235339095911443	0.27229149778972433	25-75%	106	SPLa	L	plan
1.4773169308614031	0.32717403107972487	0-100%	106	SPLa	L	plan
1.5444364947314329	0.34354435932660354	plan	106	SPLa	L	plan
8.95756051968001	1.0764939413584684	exec	106	SPLa	L	plan
1.4441776409212692	0.2555775512154758	100-0%	106	SPLp	L	plan
1.8623437760741994	0.4264102744793245	75-25%	106	SPLp	L	plan
1.058196690903831	0.19354277910064835	50-50%	106	SPLp	L	plan
1.5210554593748324	0.3033544100221673	25-75%	106	SPLp	L	plan
1.1652073900099802	0.21185197208629714	0-100%	106	SPLp	L	plan
0.737900044976361	0.03715676140299786	plan	106	SPLp	L	plan
8.213678087048493	1.1845491679781495	exec	106	SPLp	L	plan
2.7820741311665023	0.8301910468266015	100-0%	106	SMA	R	plan
1.928176008059433	0.5836013315224855	75-25%	106	SMA	R	plan
1.5451187169843263	0.4387758741665992	50-50%	106	SMA	R	plan
1.8353712174344448	0.5193697118939411	25-75%	106	SMA	R	plan
2.5020921613804754	0.765185970506751	0-100%	106	SMA	R	plan
2.894507928980935	0.7995445327722888	plan	106	SMA	R	plan
5.795581696185494	1.096270725626889	exec	106	SMA	R	plan
1.8235683812847574	0.5983481513379532	100-0%	106	PMd	R	plan
1.482312661593052	0.4997906815045305	75-25%	106	PMd	R	plan
1.1605925547073677	0.39154812839641256	50-50%	106	PMd	R	plan
1.4128919241782985	0.4616853798359542	25-75%	106	PMd	R	plan
1.7849976223625013	0.5949365981958811	0-100%	106	PMd	R	plan
3.4478595946296617	1.1375870825371261	plan	106	PMd	R	plan
0.2775716569005241	0.01860280403276706	exec	106	PMd	R	plan
1.0834279444077293	0.352763136598266	100-0%	106	PMv	R	plan
1.1427836379549396	0.3856930810845188	75-25%	106	PMv	R	plan
1.1309736536080621	0.3849516224648703	50-50%	106	PMv	R	plan
1.0585954773153559	0.36061005035034294	25-75%	106	PMv	R	plan
1.207456994167943	0.39828458314429765	0-100%	106	PMv	R	plan
2.4476156009223176	0.8034661029971331	plan	106	PMv	R	plan
0.922543326428988	0.14728156318810315	exec	106	PMv	R	plan
0.005849722600879702	0.035715053239344076	100-0%	106	M1	R	plan
-0.12831913307842352	-0.0012271791591685806	75-25%	106	M1	R	plan
-0.4348029341772625	-0.13054055767044964	50-50%	106	M1	R	plan
-0.6295619514172733	-0.19726753293781876	25-75%	106	M1	R	plan
0.13301053524589634	0.06205005470893474	0-100%	106	M1	R	plan
3.4037095295067976	1.1309116236064305	plan	106	M1	R	plan
-0.7714791853293663	-0.16576540963333242	exec	106	M1	R	plan
-1.068270797325916	-0.29277427345981605	100-0%	106	S1	R	plan
-1.7881352051521835	-0.5095414974587633	75-25%	106	S1	R	plan
-1.3884599057013967	-0.38985967292795026	50-50%	106	S1	R	plan
-1.7742855391438996	-0.5243095555929813	25-75%	106	S1	R	plan
-1.2534496254988094	-0.37536777827489515	0-100%	106	S1	R	plan
1.2963177509002266	0.430047966396018	plan	106	S1	R	plan
3.2945077991728926	0.3803282930065156	exec	106	S1	R	plan
1.658997109325211	0.4504109327238363	100-0%	106	SPLa	R	plan
0.8448273512611879	0.2616507130508257	75-25%	106	SPLa	R	plan
0.7463969273752451	0.2247268827133902	50-50%	106	SPLa	R	plan
0.8822471642406877	0.2647069234621133	25-75%	106	SPLa	R	plan
1.0944497891814742	0.3160952786651649	0-100%	106	SPLa	R	plan
1.920100415636027	0.5285614128256265	plan	106	SPLa	R	plan
4.891407981306914	0.6068076787864796	exec	106	SPLa	R	plan
1.314283354704154	0.28495405291382947	100-0%	106	SPLp	R	plan
1.589143926323172	0.41478393955056836	75-25%	106	SPLp	R	plan
1.0514247743297773	0.23698718547316958	50-50%	106	SPLp	R	plan
1.7152644237090355	0.4290842837378769	25-75%	106	SPLp	R	plan
1.3086894289894557	0.301746260162639	0-100%	106	SPLp	R	plan
0.7697558295426007	0.1756290950496415	plan	106	SPLp	R	plan
6.820990638585477	1.0434269124312292	exec	106	SPLp	R	plan
3.96535900265817	0.5475986389517901	100-0%	107	SMA	L	plan
6.8886936878648415	1.0111128304581969	75-25%	107	SMA	L	plan
5.773100871510111	0.8328208523477203	50-50%	107	SMA	L	plan
2.958264109802541	0.4146061379884455	25-75%	107	SMA	L	plan
5.388441043604544	0.7781247537292201	0-100%	107	SMA	L	plan
9.829520545774885	1.3214698719661764	plan	107	SMA	L	plan
-14.595596143506413	-0.9134833443772697	exec	107	SMA	L	plan
3.1681337956475124	0.41556078609249125	100-0%	107	PMd	L	plan
7.010977085846521	0.8887690508186111	75-25%	107	PMd	L	plan
5.588536738486635	0.7129021750902758	50-50%	107	PMd	L	plan
3.165419314426799	0.42595329231017137	25-75%	107	PMd	L	plan
5.099040252582895	0.6573033771275114	0-100%	107	PMd	L	plan
11.968823864620239	1.4554144993207847	plan	107	PMd	L	plan
-15.20470684210341	-0.8856147938288955	exec	107	PMd	L	plan
3.4582823432535843	0.4912162299846564	100-0%	107	PMv	L	plan
6.823864889585159	0.9075298217309222	75-25%	107	PMv	L	plan
5.76775867914312	0.7799322424436939	50-50%	107	PMv	L	plan
3.919222217682469	0.5296764510894972	25-75%	107	PMv	L	plan
5.693967942289692	0.8361447368401174	0-100%	107	PMv	L	plan
9.956663476225067	1.3950559896802843	plan	107	PMv	L	plan
-10.41170854995457	-0.7100561744964135	exec	107	PMv	L	plan
2.625016798885067	0.4281610870700244	100-0%	107	M1	L	plan
5.653180817630745	0.8727175773494028	75-25%	107	M1	L	plan
5.801108932562015	0.9011732448580262	50-50%	107	M1	L	plan
3.5872412182351336	0.5876855511205192	25-75%	107	M1	L	plan
5.420167683931986	0.8513201118908449	0-100%	107	M1	L	plan
7.377920735989776	1.0168191043995765	plan	107	M1	L	plan
-0.47047338527824045	0.050456742038105906	exec	107	M1	L	plan
1.0964788947533541	0.13355714654680853	100-0%	107	S1	L	plan
2.93348426102963	0.3898357520831926	75-25%	107	S1	L	plan
3.469985645799373	0.4472361052658007	50-50%	107	S1	L	plan
0.15748103686246528	0.030478680046146074	25-75%	107	S1	L	plan
2.302141493871392	0.3350884581288463	0-100%	107	S1	L	plan
3.6155439720696148	0.38064096932893254	plan	107	S1	L	plan
16.394471344097457	1.1545735280497302	exec	107	S1	L	plan
1.8175338103964742	0.19453645872421912	100-0%	107	SPLa	L	plan
4.649056085074942	0.5635813987252285	75-25%	107	SPLa	L	plan
4.741224441731516	0.5747406210995598	50-50%	107	SPLa	L	plan
2.24384488921355	0.2557792135578281	25-75%	107	SPLa	L	plan
3.6840494928420346	0.45976799466568374	0-100%	107	SPLa	L	plan
3.5168734302423235	0.44423043986045846	plan	107	SPLa	L	plan
5.584066140875286	0.3005285078677172	exec	107	SPLa	L	plan
0.5180149555186015	0.001695458797230993	100-0%	107	SPLp	L	plan
3.477294596709047	0.5505842075687243	75-25%	107	SPLp	L	plan
2.2010713598206357	0.30585055083525625	50-50%	107	SPLp	L	plan
1.26126329308336	0.1467547322224752	25-75%	107	SPLp	L	plan
2.519055108711742	0.36267593497017087	0-100%	107	SPLp	L	plan
2.278826484107624	0.40191830224814434	plan	107	SPLp	L	plan
2.6767277536717686	0.14400672792651356	exec	107	SPLp	L	plan
4.289127525296691	0.6813060684947216	100-0%	107	SMA	R	plan
6.985403678600044	1.1271146365928753	75-25%	107	SMA	R	plan
6.080608350994571	0.9888330290232685	50-50%	107	SMA	R	plan
2.9195435769892297	0.4601345399936953	25-75%	107	SMA	R	plan
5.895762459913266	0.9451934096791742	0-100%	107	SMA	R	plan
10.41922864145724	1.6928167290294147	plan	107	SMA	R	plan
-13.569624928980891	-1.1151404875359934	exec	107	SMA	R	plan
1.3887589594565297	0.2241712708799638	100-0%	107	PMd	R	plan
2.7372469397312607	0.45154926239997367	75-25%	107	PMd	R	plan
2.557390205619773	0.4368380102247034	50-50%	107	PMd	R	plan
1.895634426312541	0.31033553462922675	25-75%	107	PMd	R	plan
2.8781479536665606	0.4825989525639503	0-100%	107	PMd	R	plan
6.066870579103212	1.0385467597905502	plan	107	PMd	R	plan
-8.561831421072489	-0.7248215694455539	exec	107	PMd	R	plan
2.0485034527828083	0.348038117458801	100-0%	107	PMv	R	plan
3.2837952400860333	0.5904333706808274	75-25%	107	PMv	R	plan
3.574091065473122	0.7235685428432259	50-50%	107	PMv	R	plan
2.6598638915649113	0.4583908149559218	25-75%	107	PMv	R	plan
3.9051702487103443	0.7340030851885101	0-100%	107	PMv	R	plan
6.283463938910802	1.2459918028676764	plan	107	PMv	R	plan
-10.1984719192238	-1.01896507611057	exec	107	PMv	R	plan
1.5657422986140657	0.25673756559459926	100-0%	107	M1	R	plan
3.4466352834588587	0.5770764071620166	75-25%	107	M1	R	plan
4.045423805881712	0.6817600098421055	50-50%	107	M1	R	plan
2.0078822333502226	0.3098348194998698	25-75%	107	M1	R	plan
2.398519800141208	0.3937306136151192	0-100%	107	M1	R	plan
6.874932163247936	1.1885178325981378	plan	107	M1	R	plan
-10.68296984237307	-0.9121747279058944	exec	107	M1	R	plan
0.23032610539127288	0.06038671403065789	100-0%	107	S1	R	plan
1.5374439565131246	0.2664100768843225	75-25%	107	S1	R	plan
2.2178934171849605	0.38512942037334635	50-50%	107	S1	R	plan
-0.32024936752166533	-0.06497804321255618	25-75%	107	S1	R	plan
-0.07181356723951396	-0.02625587069253739	0-100%	107	S1	R	plan
2.6622511485838465	0.4702841079198024	plan	107	S1	R	plan
-0.9100426299666333	-0.07986229006237539	exec	107	S1	R	plan
1.8800551648185637	0.27454246635594165	100-0%	107	SPLa	R	plan
3.447415022592621	0.5144222799785104	75-25%	107	SPLa	R	plan
3.338692460428322	0.5085778688078204	50-50%	107	SPLa	R	plan
2.1017920728181827	0.30325629796644826	25-75%	107	SPLa	R	plan
3.2047459900188704	0.47846483121590483	0-100%	107	SPLa	R	plan
2.027241142414499	0.3332523990258838	plan	107	SPLa	R	plan
1.7772254434750174	0.1035145539083241	exec	107	SPLa	R	plan
1.1212602572977481	0.1627294416425082	100-0%	107	SPLp	R	plan
3.0444148162778637	0.49358500686907913	75-25%	107	SPLp	R	plan
1.6189632366635174	0.21739685182804114	50-50%	107	SPLp	R	plan
2.11297630572045	0.3221768975164715	25-75%	107	SPLp	R	plan
3.167909965520622	0.4819108263964735	0-100%	107	SPLp	R	plan
0.27069728987168623	0.10653956366328685	plan	107	SPLp	R	plan
5.0674397828298865	0.3070602069554912	exec	107	SPLp	R	plan
0.019581681466777807	0.04435878220267477	100-0%	108	SMA	L	plan
-0.643269827586133	-0.06223879458918236	75-25%	108	SMA	L	plan
0.21862658004835248	0.07113869115401758	50-50%	108	SMA	L	plan
1.3895846363701858	0.2625563876935048	25-75%	108	SMA	L	plan
1.8233220667168497	0.36150614730687813	0-100%	108	SMA	L	plan
-1.103852175171487	-0.1644886327480199	plan	108	SMA	L	plan
8.768920604414307	0.7546948700832435	exec	108	SMA	L	plan
-0.38779597923482584	-0.06309029448248282	100-0%	108	PMd	L	plan
-0.6488015357046445	-0.11309677372930307	75-25%	108	PMd	L	plan
0.5192022830167811	0.1034906958953767	50-50%	108	PMd	L	plan
1.8544174039407688	0.34554336089154725	25-75%	108	PMd	L	plan
0.907193998053806	0.1949809638685658	0-100%	108	PMd	L	plan
0.6729842410626042	0.13805670113642607	plan	108	PMd	L	plan
4.151293225283599	0.38390792690783354	exec	108	PMd	L	plan
0.18853400170761508	0.10280888703489932	100-0%	108	PMv	L	plan
-0.24485582766039993	0.027914013349084704	75-25%	108	PMv	L	plan
-0.08201968946064973	0.05980050603656407	50-50%	108	PMv	L	plan
1.5576115291413934	0.3808294470383178	25-75%	108	PMv	L	plan
1.334035421899759	0.3756371832839493	0-100%	108	PMv	L	plan
0.6978128406317575	0.18518851422617816	plan	108	PMv	L	plan
3.2440160330097005	0.32741333423547625	exec	108	PMv	L	plan
-0.8356850531235076	-0.09576492524508114	100-0%	108	M1	L	plan
-1.7071199393792709	-0.2842039617537598	75-25%	108	M1	L	plan
-0.5792678355477063	-0.055658935399079824	50-50%	108	M1	L	plan
0.9483948282884003	0.2529410721869102	25-75%	108	M1	L	plan
0.29282180659957846	0.14632480465643463	0-100%	108	M1	L	plan
-0.03523400930441485	-0.002495287822786534	plan	108	M1	L	plan
6.814112374809434	0.7214695040358101	exec	108	M1	L	plan
-3.1284316744491787	-0.4913518245771122	100-0%	108	S1	L	plan
-4.234311740903602	-0.6865975700325612	75-25%	108	S1	L	plan
-2.8554178199724016	-0.43334460135022745	50-50%	108	S1	L	plan
-1.5023848852076127	-0.23157597473133154	25-75%	108	S1	L	plan
-1.809259801216969	-0.2502582935945657	0-100%	108	S1	L	plan
-3.5331214014168855	-0.6071052916672017	plan	108	S1	L	plan
13.516689196746382	1.1930797524456693	exec	108	S1	L	plan
-0.16515688046134086	0.019047694507394144	100-0%	108	SPLa	L	plan
-0.3351485854789977	-0.0179432263579213	75-25%	108	SPLa	L	plan
0.5924437956223167	0.13154027414317657	50-50%	108	SPLa	L	plan
2.359330467164791	0.4009829873329206	25-75%	108	SPLa	L	plan
1.3259077131581738	0.2631996685412095	0-100%	108	SPLa	L	plan
0.36619787630990036	0.09732007767715578	plan	108	SPLa	L	plan
5.109601055129455	0.4065870154276413	exec	108	SPLa	L	plan
-2.2229873428189735	-0.33426328062918503	100-0%	108	SPLp	L	plan
-1.7005741170475226	-0.2575240261236913	75-25%	108	SPLp	L	plan
-1.4073224807594962	-0.18562378256025344	50-50%	108	SPLp	L	plan
0.3157311026534505	0.08063724081097291	25-75%	108	SPLp	L	plan
-0.5779454191814933	-0.01855886741169498	0-100%	108	SPLp	L	plan
1.7303730838263973	0.3020282613326107	plan	108	SPLp	L	plan
1.2147777492474814	0.12223654009919048	exec	108	SPLp	L	plan
0.9450067313862328	0.17901767426291887	100-0%	108	SMA	R	plan
0.16971317935259203	0.03304388713469781	75-25%	108	SMA	R	plan
0.4622070803648289	0.09230802985839545	50-50%	108	SMA	R	plan
1.5389594158122275	0.28507384550213594	25-75%	108	SMA	R	plan
1.995567691563184	0.40958519149986294	0-100%	108	SMA	R	plan
-0.44361615241129204	-0.11864978661471458	plan	108	SMA	R	plan
6.810027156888236	0.7134202883369145	exec	108	SMA	R	plan
-0.8362189758178806	-0.1928518149731201	100-0%	108	PMd	R	plan
-0.7275755710355921	-0.17000072353348744	75-25%	108	PMd	R	plan
-0.20140438604705807	-0.0399333499886702	50-50%	108	PMd	R	plan
0.7709316060244703	0.18310416273960425	25-75%	108	PMd	R	plan
0.020430380176117084	0.0009249784799638365	0-100%	108	PMd	R	plan
1.5664187309179523	0.38976199073731604	plan	108	PMd	R	plan
-0.45729866922628537	-0.07052623290409747	exec	108	PMd	R	plan
-1.0434123707968352	-0.23800134829278	100-0%	108	PMv	R	plan
-1.2529787438809303	-0.27031751718476904	75-25%	108	PMv	R	plan
-1.0454524164372114	-0.2220504019360356	50-50%	108	PMv	R	plan
0.348106560961803	0.09561090393666721	25-75%	108	PMv	R	plan
-0.2503215173507271	-0.05552064928195186	0-100%	108	PMv	R	plan
0.5128727314422207	0.11558954709034341	plan	108	PMv	R	plan
2.001001856492939	0.2449108864985107	exec	108	PMv	R	plan
-1.752370768364186	-0.3950160596133776	100-0%	108	M1	R	plan
-1.8091252674406426	-0.41411931000802454	75-25%	108	M1	R	plan
-1.851123621310893	-0.40584042042563295	50-50%	108	M1	R	plan
-0.7429890060435088	-0.14702467482248738	25-75%	108	M1	R	plan
-1.1444884797479615	-0.2331421047890508	0-100%	108	M1	R	plan
-0.512045132852201	-0.12149582087945092	plan	108	M1	R	plan
2.383206639660721	0.3054037402975015	exec	108	M1	R	plan
-2.8361771511124876	-0.5695972663500551	100-0%	108	S1	R	plan
-2.9953506493423014	-0.6034434394394544	75-25%	108	S1	R	plan
-2.606758066759508	-0.5142012813604834	50-50%	108	S1	R	plan
-1.7364838708630956	-0.3285240514571668	25-75%	108	S1	R	plan
-1.9551211003255835	-0.3507018834079013	0-100%	108	S1	R	plan
-1.5348116885317349	-0.28104425129283583	plan	108	S1	R	plan
4.787498117238965	0.5003026333955496	exec	108	S1	R	plan
-0.6347455524174355	-0.11813206139557823	100-0%	108	SPLa	R	plan
-0.8356195520574932	-0.15382154533328243	75-25%	108	SPLa	R	plan
-0.21335245813659326	-0.020607550801670056	50-50%	108	SPLa	R	plan
1.0771029450783456	0.2368133387660357	25-75%	108	SPLa	R	plan
-0.11810138630416259	0.008820235984865142	0-100%	108	SPLa	R	plan
0.5991460821531485	0.12240221748974875	plan	108	SPLa	R	plan
1.5786117432869666	0.18759692552814303	exec	108	SPLa	R	plan
-0.7022186845707744	-0.13690286483442793	100-0%	108	SPLp	R	plan
-0.7948124770456355	-0.16419650865253568	75-25%	108	SPLp	R	plan
-0.500958252180872	-0.06521163782507473	50-50%	108	SPLp	R	plan
1.0588693795445991	0.25663041515331453	25-75%	108	SPLp	R	plan
-0.09479630162459533	0.047096477516451	0-100%	108	SPLp	R	plan
0.001129763982946045	0.007973027057583773	plan	108	SPLp	R	plan
3.101208856681516	0.39799244887558755	exec	108	SPLp	R	plan
1.0273850171891854	0.10078145195444027	100-0%	109	SMA	L	plan
0.5633661275709818	0.04792144502482184	75-25%	109	SMA	L	plan
1.302641994243846	0.16319474067695472	50-50%	109	SMA	L	plan
3.3555927871068234	0.4854268796346929	25-75%	109	SMA	L	plan
3.136072226801691	0.43243185859276256	0-100%	109	SMA	L	plan
0.9281728304399846	0.07585078426902618	plan	109	SMA	L	plan
6.2120739376942655	0.5154162186809956	exec	109	SMA	L	plan
1.409075890262943	0.16461337742290902	100-0%	109	PMd	L	plan
0.8201679320530578	0.13458742251065903	75-25%	109	PMd	L	plan
1.7488448666400052	0.23763280606691561	50-50%	109	PMd	L	plan
4.8700861129243185	0.6232523599989681	25-75%	109	PMd	L	plan
4.504107196412866	0.5928615731342385	0-100%	109	PMd	L	plan
3.5691193420069434	0.49660114127055427	plan	109	PMd	L	plan
3.1672395132472664	0.16935750403860755	exec	109	PMd	L	plan
1.4027663205890144	0.2231561441579198	100-0%	109	PMv	L	plan
0.7491443839143491	0.11871603596508551	75-25%	109	PMv	L	plan
1.9847887285997767	0.3259659909465233	50-50%	109	PMv	L	plan
3.5736049992664487	0.5663728302182349	25-75%	109	PMv	L	plan
4.780157540324097	0.7716986586160183	0-100%	109	PMv	L	plan
2.795218003427438	0.47696360032179047	plan	109	PMv	L	plan
3.3045188809010764	0.26064391221188377	exec	109	PMv	L	plan
1.8744623262703688	0.2978401365115198	100-0%	109	M1	L	plan
-0.10100896804997811	0.041269047447113315	75-25%	109	M1	L	plan
1.639497646405823	0.26289813131375056	50-50%	109	M1	L	plan
5.141568784591079	0.7301944047449627	25-75%	109	M1	L	plan
4.899992878404488	0.7172020351780612	0-100%	109	M1	L	plan
3.8391397703438996	0.6319239981317272	plan	109	M1	L	plan
8.505175718477181	0.49621438234876675	exec	109	M1	L	plan
1.4329214650067263	0.20611845165814288	100-0%	109	S1	L	plan
-1.6295509493484948	-0.16178179917632907	75-25%	109	S1	L	plan
0.9346935108009511	0.15153943039714154	50-50%	109	S1	L	plan
3.5348789766543796	0.4475764668299669	25-75%	109	S1	L	plan
3.606160900547223	0.4843773468343529	0-100%	109	S1	L	plan
2.6120620072652487	0.4443764306062749	plan	109	S1	L	plan
17.439471637992597	1.0264651630554433	exec	109	S1	L	plan
1.8357687402395624	0.2313495287610339	100-0%	109	SPLa	L	plan
-0.1106071969658004	-0.0034549968474725484	75-25%	109	SPLa	L	plan
1.6970156219745238	0.21796025578600628	50-50%	109	SPLa	L	plan
5.245295293705638	0.6403022082163707	25-75%	109	SPLa	L	plan
4.276844008918737	0.5390527415551618	0-100%	109	SPLa	L	plan
3.637348585843403	0.4410069049015731	plan	109	SPLa	L	plan
5.548691036542603	0.3647923667759089	exec	109	SPLa	L	plan
-1.0418441682218214	-0.16463637719004134	100-0%	109	SPLp	L	plan
-0.519252960176082	-0.06375351798145622	75-25%	109	SPLp	L	plan
0.054804466925769936	0.0183260796138923	50-50%	109	SPLp	L	plan
3.508147759344985	0.47012555218018065	25-75%	109	SPLp	L	plan
1.8442750807305313	0.23481238545224503	0-100%	109	SPLp	L	plan
2.8413976021504292	0.34938723294538127	plan	109	SPLp	L	plan
2.497908473654247	0.18106057145884263	exec	109	SPLp	L	plan
1.3051818155741786	0.19818601708940653	100-0%	109	SMA	R	plan
0.5959768006953527	0.11367709493527983	75-25%	109	SMA	R	plan
1.568677148973802	0.26085620223211176	50-50%	109	SMA	R	plan
3.9249525773862843	0.673594260770852	25-75%	109	SMA	R	plan
3.383826310285367	0.5865586009715802	0-100%	109	SMA	R	plan
1.9586280229705153	0.3325897452404876	plan	109	SMA	R	plan
6.915540349122603	0.6144445837359964	exec	109	SMA	R	plan
0.3144061542552034	0.08899775805258092	100-0%	109	PMd	R	plan
-0.1097574916285609	0.06794063861552507	75-25%	109	PMd	R	plan
0.3122329037412243	0.060992348294850375	50-50%	109	PMd	R	plan
2.190092762831744	0.45094005803085674	25-75%	109	PMd	R	plan
1.7164483114248608	0.3036826867901678	0-100%	109	PMd	R	plan
1.394034046838087	0.3242897218284082	plan	109	PMd	R	plan
2.408838765818145	0.15712144872474618	exec	109	PMd	R	plan
0.23824768904630494	0.03481395877906411	100-0%	109	PMv	R	plan
-0.9780723239670088	-0.13285634524988452	75-25%	109	PMv	R	plan
0.4087306565052926	0.06665041951236733	50-50%	109	PMv	R	plan
2.086645834756089	0.35891562140090616	25-75%	109	PMv	R	plan
1.4389459589811786	0.2195892437657964	0-100%	109	PMv	R	plan
2.624488799990526	0.49085382346299716	plan	109	PMv	R	plan
0.8047168688112378	0.0007342514013992952	exec	109	PMv	R	plan
-1.5619620796382787	-0.2259453472421396	100-0%	109	M1	R	plan
-0.8507523487535227	-0.11137978719354769	75-25%	109	M1	R	plan
-1.407840331765752	-0.20529491950740972	50-50%	109	M1	R	plan
0.4577831728496106	0.0954750821692869	25-75%	109	M1	R	plan
0.3631125231138823	0.08526256469351401	0-100%	109	M1	R	plan
1.7198856793920019	0.305385115610185	plan	109	M1	R	plan
-1.7166596669339047	-0.1522488888142954	exec	109	M1	R	plan
-2.2177289141916243	-0.4072626704751021	100-0%	109	S1	R	plan
-2.3792170672537885	-0.39999634418302416	75-25%	109	S1	R	plan
-2.3948758958426932	-0.45504075956002665	50-50%	109	S1	R	plan
-0.2193960193246451	-0.07302297815461382	25-75%	109	S1	R	plan
-0.48322383583321166	-0.11347524589120403	0-100%	109	S1	R	plan
-0.4766736613395374	-0.20069888238376885	plan	109	S1	R	plan
3.4481503781367713	0.39026946259549844	exec	109	S1	R	plan
-0.5777730870041957	-0.09638644432942532	100-0%	109	SPLa	R	plan
-1.0100275096751234	-0.1486940216752199	75-25%	109	SPLa	R	plan
-0.2477524911277222	-0.02212271237732877	50-50%	109	SPLa	R	plan
2.297013074125238	0.3232758278653838	25-75%	109	SPLa	R	plan
1.601798901007263	0.24167343990312531	0-100%	109	SPLa	R	plan
2.068339426843883	0.27879541561580595	plan	109	SPLa	R	plan
1.150534151546374	0.09791005181738156	exec	109	SPLa	R	plan
-1.0174321507029669	-0.1477263846747276	100-0%	109	SPLp	R	plan
-2.3382279563868384	-0.36734997844500555	75-25%	109	SPLp	R	plan
-0.990059405745244	-0.14708631096905622	50-50%	109	SPLp	R	plan
1.2452190899853226	0.2033049689468226	25-75%	109	SPLp	R	plan
1.3409461025085487	0.20092422058149312	0-100%	109	SPLp	R	plan
0.6435354612258313	0.03091392530458829	plan	109	SPLp	R	plan
2.6310679741023804	0.27491515279030815	exec	109	SPLp	R	plan
0.3407339551871486	0.06369779804132007	100-0%	110	SMA	L	plan
-0.03561680707184317	0.0021996449825496867	75-25%	110	SMA	L	plan
1.3408290195865387	0.22949833031317438	50-50%	110	SMA	L	plan
0.2256298131048637	0.04677079087521885	25-75%	110	SMA	L	plan
0.1499100530365381	0.03683765942271948	0-100%	110	SMA	L	plan
1.7153544928944542	0.3030615167335534	plan	110	SMA	L	plan
0.10072038386148019	0.012632609207551111	exec	110	SMA	L	plan
-0.24894507526803897	-0.028469962610872774	100-0%	110	PMd	L	plan
-0.36998477149421233	-0.04277314595478868	75-25%	110	PMd	L	plan
0.5875880285975208	0.09876728444638638	50-50%	110	PMd	L	plan
-0.18903994391499646	-0.010776616026608584	25-75%	110	PMd	L	plan
-0.2418287664459951	-0.02230127649101999	0-100%	110	PMd	L	plan
1.838260396088077	0.30042301699085533	plan	110	PMd	L	plan
-0.19166566355596718	-0.021177335824797566	exec	110	PMd	L	plan
-0.04574898980079574	0.010600294154881704	100-0%	110	PMv	L	plan
-0.028319673918587144	0.01855231899896103	75-25%	110	PMv	L	plan
0.5690459877905772	0.10451654181543367	50-50%	110	PMv	L	plan
-0.3117723356830935	-0.020899633950504818	25-75%	110	PMv	L	plan
-0.1461491188297029	0.005949619394866273	0-100%	110	PMv	L	plan
1.0353134228641363	0.20989251902011963	plan	110	PMv	L	plan
0.417783667315305	0.024068193809269087	exec	110	PMv	L	plan
-0.2863983091137794	-0.040117901476877306	100-0%	110	M1	L	plan
-0.8875575216462762	-0.13646893157843976	75-25%	110	M1	L	plan
0.213451576041453	0.0379991093108035	50-50%	110	M1	L	plan
-0.3632010304810406	-0.05198459885064399	25-75%	110	M1	L	plan
0.04210856058295622	0.021210097369318955	0-100%	110	M1	L	plan
4.455137300690327	0.7975598127663256	plan	110	M1	L	plan
2.535400605020147	0.17497771256749867	exec	110	M1	L	plan
-1.5010407907646026	-0.23856917873721017	100-0%	110	S1	L	plan
-1.5239329466335765	-0.23615710226119493	75-25%	110	S1	L	plan
-0.43455457007135556	-0.06751598378551062	50-50%	110	S1	L	plan
-1.6173807841946848	-0.2671109269752264	25-75%	110	S1	L	plan
-1.4015415911453017	-0.23123692879764912	0-100%	110	S1	L	plan
2.496887697428599	0.41511330398965796	plan	110	S1	L	plan
7.203222567357762	0.5869341615568711	exec	110	S1	L	plan
-0.31074748354135084	-0.03959700044449484	100-0%	110	SPLa	L	plan
-0.4024118342188378	-0.05354068326889385	75-25%	110	SPLa	L	plan
0.21749377465860975	0.05420233379137696	50-50%	110	SPLa	L	plan
-0.2589103593010155	-0.025330648775357224	25-75%	110	SPLa	L	plan
-0.2182846846619367	-0.019602293065459075	0-100%	110	SPLa	L	plan
1.9860629756754395	0.3985961335438577	plan	110	SPLa	L	plan
0.2327582295980678	-0.00969194200719106	exec	110	SPLa	L	plan
