con	psc	condition	sn	roi	Hem	epoch
2.8829296995891665	0.34416962331525636	75-25%,ring	110	SPLp	R	exec
2.0280528221479237	0.2681099161335323	50-50%,ring	110	SPLp	R	exec
1.9523269137529489	0.24854599293293891	25-75%,ring	110	SPLp	R	exec
2.613173645877883	0.33966089235818564	0-100%,ring	110	SPLp	R	exec
1.9859535868766178	0.21559305510773677	100-0%	111	SMA	L	plan
5.7116177502691725	0.5691792390606121	75-25%	111	SMA	L	plan
5.913485033853155	0.5926602267305343	50-50%	111	SMA	L	plan
2.3781934003825946	0.2531205770145108	25-75%	111	SMA	L	plan
3.707286307793904	0.3832426713995237	0-100%	111	SMA	L	plan
1.3560393688812145	0.15081932002723147	100-0%,index	111	SMA	L	exec
-0.7783924633607836	-0.0674970957497944	75-25%,index	111	SMA	L	exec
-0.4665061333456866	-0.0022520479054979545	50-50%,index	111	SMA	L	exec
-0.13618100571107838	0.0026313661378542076	25-75%,index	111	SMA	L	exec
-2.366235840409961	-0.2201534357770751	75-25%,ring	111	SMA	L	exec
-3.6927165937351036	-0.35957210097538156	50-50%,ring	111	SMA	L	exec
-1.6232519918471167	-0.16115324896853078	25-75%,ring	111	SMA	L	exec
-1.6470466711800629	-0.15412316798038558	0-100%,ring	111	SMA	L	exec
5.954239456818725	0.5219787735233287	100-0%	111	PMd	L	plan
9.023472787524677	0.8066688090864095	75-25%	111	PMd	L	plan
9.288490512541276	0.8274533863407986	50-50%	111	PMd	L	plan
4.565870199459626	0.3986759145590524	25-75%	111	PMd	L	plan
7.204952899812334	0.6475131730210216	0-100%	111	PMd	L	plan
0.8757662241065199	0.09077254235423597	100-0%,index	111	PMd	L	exec
-2.901336397805253	-0.2701343585412054	75-25%,index	111	PMd	L	exec
0.00478420538089246	0.07029603801601664	50-50%,index	111	PMd	L	exec
-0.8936910725692451	-0.024682601779943487	25-75%,index	111	PMd	L	exec
-3.9876907326457545	-0.3398980915756131	75-25%,ring	111	PMd	L	exec
-4.669116800602454	-0.41949062885936095	50-50%,ring	111	PMd	L	exec
-3.588144973991046	-0.3365721096452247	25-75%,ring	111	PMd	L	exec
-2.7833869661909203	-0.23710397946648903	0-100%,ring	111	PMd	L	exec
9.107581676365825	0.7816383106770523	100-0%	111	PMv	L	plan
8.706661289004895	0.7522828976688051	75-25%	111	PMv	L	plan
8.82308293095961	0.7499181908552737	50-50%	111	PMv	L	plan
4.9288667866023665	0.411226728774697	25-75%	111	PMv	L	plan
9.671848521008052	0.8260468043448923	0-100%	111	PMv	L	plan
-5.72183850305872	-0.4692409050150676	100-0%,index	111	PMv	L	exec
-7.7450497314568905	-0.6539998203360498	75-25%,index	111	PMv	L	exec
-6.643935229847854	-0.49870480145936824	50-50%,index	111	PMv	L	exec
-5.675016411436732	-0.41621827271875816	25-75%,index	111	PMv	L	exec
-4.206773846805033	-0.3516102602885112	75-25%,ring	111	PMv	L	exec
