BN	TN	stimFinger	cue	MD	forceDiff	Unexpected	RT_global	RT_stimFinger	thumb0	thumb_der0	index0	index_der0	middle0	middle_der0	ring0	ring_der0	pinkie0	pinkie_der0	thumb1	thumb_der1	index1	index_der1	middle1	middle_der1	ring1	ring_der1	pinkie1	pinkie_der1	GoNogo	sn	diff0	diff1
2	12	index	100-0%	0.0859028667267802	0.202	0	0.198	0.21	-0.0057506666666666	3.0856666666666666	-0.436692	2.260666666666666	-0.5801266666666667	3.856999999999999	-0.6261346666666667	2.7783333333333355	-0.0839053333333333	2.157	0.07718	3.325	8.1313	48.1425	0.20488	6.8575	-0.6298799999999999	4.057499999999999	-0.1233399999999999	5.7875	go	102	0.1894426666666667	8.76118
2	13	ring	0-100%	0.0793753382649918	-0.025	0	0.072	0.172	-0.0058639999999999	3.599333333333333	-0.4637733333333333	2.475666666666664	-0.5585893333333334	4.020666666666658	-0.49684	2.772000000000002	-0.1916093333333333	2.394333333333333	0.06622	3.6525	-0.15396	3.605	1.4835	16.097499999999997	9.56573	34.47249999999999	0.89936	5.187499999999999	go	102	0.03306666666666669	-9.71969
2	14	index	75-25%	0.1488345204822353	-0.799	0	0.24	0.246	-0.0095226666666666	3.559333333333333	-0.1647093333333333	2.6203333333333334	0.0096266666666666	4.369	0.0916466666666666	3.8813333333333335	0.5943746666666666	2.694333333333333	0.05818	4.5325	5.795779999999999	41.495	0.36844	6.8675	-0.2488999999999999	4.737500000000001	0.5677699999999999	5.239999999999998	go	102	-0.2563559999999999	6.044679999999999
2	15	ring	50-50%	0.0751135772486061	0.0	0	0.0579999999999999	0.078	-0.005636	3.526666666666667	-0.4138413333333333	2.5283333333333315	-0.2254146666666666	4.182666666666667	-0.4093306666666667	2.938666666666666	0.139044	2.374	0.03332	3.1325	-0.33436	3.6025	-0.0471799999999999	5.4375	6.273969999999999	25.515	0.3021199999999999	7.2825	go	102	-0.004510666666666607	-6.60833
2	16	index	75-25%	0.2567250753837671	0.011	0	0.2319999999999999	0.242	-0.0066893333333333	3.6346666666666665	-0.4474626666666666	2.605	-0.0512893333333333	4.328333333333333	-0.444532	3.079333333333333	0.3225626666666667	2.502333333333333	0.04178	3.82	5.269270000000001	30.55	0.78928	10.8625	-0.34753	4.232499999999999	0.3686200000000001	4.910000000000001	go	102	-0.002930666666666637	5.6168000000000005
2	17	ring	25-75%	0.1821735887389862	-0.451	0	0.05	0.1699999999999999	-0.008732	3.340333333333333	-0.324228	2.3353333333333346	-0.6542893333333333	3.8720000000000026	-0.7768213333333334	2.850666666666669	-0.3896533333333333	2.1953333333333336	0.0434	3.865	-0.1262399999999999	5.135	0.4471500000000001	10.592499999999998	7.645909999999999	28.825000000000003	0.12343	5.0825	go	102	0.45259333333333335	-7.772149999999999
2	18	nogo	25-75%	0.0168580998666383	0.432	-1			-0.0075146666666666	3.662	0.02972	2.619	0.7716346666666667	4.222666666666665	0.3697506666666666	2.959333333333334	0.559096	2.48	-0.00694	3.84	-0.03631	2.9075	0.6789799999999999	4.544999999999993	0.36501	3.3750000000000013	0.5251800000000001	2.6350000000000025	nogo	102	-0.3400306666666666	-0.40132
2	19	nogo	0-100%	0.00984535379076	0.37	-1			-0.0078506666666666	3.526333333333333	0.0065853333333333	2.868	0.5633026666666666	4.095333333333328	0.3360226666666667	3.009999999999997	0.4190399999999999	2.3356666666666666	-0.0076999999999999	3.7	-0.04134	2.58	0.55364	4.0274999999999945	0.32852	3.472499999999999	0.41098	2.6424999999999965	nogo	102	-0.3294373333333334	-0.36985999999999997
2	20	ring	0-100%	0.0910840042459277	0.513	0	0.0539999999999999	0.0519999999999999	-0.0078373333333333	3.4953333333333334	-0.2856826666666666	2.443333333333332	-0.041168	3.870333333333333	0.2193066666666666	2.8106666666666653	0.5310453333333334	2.4679999999999995	0.00912	3.115	-0.21306	2.847499999999999	-0.23822	4.515	4.944579999999999	8.667499999999999	0.56184	4.5925	go	102	-0.5049893333333332	-5.157639999999999
2	21	index	100-0%	0.0384392808264176	-0.075	0	0.212	0.222	-0.0087773333333333	3.5086666666666666	-0.4408026666666666	2.515	-0.8809186666666667	3.976333333333336	-0.3627959999999999	2.9150000000000014	0.3749746666666667	2.2320000000000007	0.04661	3.9125	5.791290000000001	30.875000000000004	0.13349	11.465	-0.52606	3.482499999999998	0.3554599999999999	4.204999999999999	go	102	-0.07800666666666672	6.317350000000001
