BN	TN	stimFinger	cue	MD	Unexpected	RT	thumb0	index0	middle0	ring0	pinkie0	thumb1	index1	middle1	ring1	pinkie1	GoNogo	sn
6	23	nogo	75-25%	0.0113856638440964	-1	-1.05	-0.0336626666666666	0.238652	0.1788853333333333	0.4637786666666667	0.1226079999999999	-0.0140699999999999	0.23287	0.1812899999999999	0.71159	0.10298	nogo	104
6	24	ring	75-25%	0.1325877980470519	1	0.206	-0.0316186666666666	0.3410413333333333	0.2000973333333333	0.3561226666666666	0.1011893333333333	-0.1652899999999999	0.7012100000000001	2.95304	9.359479999999998	1.1932299999999998	go	104
6	25	nogo	100-0%	0.0121610010901871	-1	-1.05	0.170696	0.2017413333333333	0.28188	0.37478	0.1192733333333333	0.18202	0.22987	0.2911399999999999	0.4144799999999998	0.11756	nogo	104
6	26	index	100-0%	0.0805410670465621	0	0.172	0.1392866666666666	0.2777159999999999	0.3620719999999999	0.4070799999999999	0.074696	0.31821	8.064119999999999	1.2036	0.8310699999999999	0.21577	go	104
6	27	ring	25-75%	0.0894263862909345	0	0.172	0.1138053333333333	0.1026293333333333	0.3986533333333333	0.507984	0.069644	0.0840099999999999	0.4085799999999999	3.3179000000000003	8.25625	1.04608	go	104
6	28	ring	50-50%	0.0543661768105642	0	0.198	-0.0569226666666666	0.2883586666666666	-0.1901266666666666	0.1901479999999999	-0.0025586666666666	-0.05439	0.3923699999999999	1.4367499999999995	6.642019999999999	0.6713899999999999	go	104
6	29	index	50-50%	0.0779636588685848	0	0.174	-0.0040466666666666	0.3291306666666666	0.2177586666666666	0.4770439999999999	0.0030026666666666	0.1968499999999999	8.286200000000001	0.93071	1.05977	0.1491999999999999	go	104
6	30	index	100-0%	0.0586742580976112	0	0.178	-0.0179053333333333	0.4539973333333333	0.3148666666666666	0.4873639999999999	0.0120826666666666	0.29833	9.62839	1.53032	0.9567600000000002	0.08796	go	104
7	1	nogo	100-0%	0.0076347181976158	-1	-1.05	0.1289093333333333	0.2668	0.1009453333333333	0.2690306666666667	0.308036	0.1292299999999999	0.3866200000000001	0.10824	0.2334899999999999	0.2763	nogo	104
7	2	nogo	50-50%	0.0115144105305969	-1	-1.05	0.1430826666666666	0.3738773333333333	0.1216186666666666	0.307316	0.310792	0.14104	0.38627	0.11377	0.3005799999999999	0.2826199999999999	nogo	104
7	3	index	100-0%	0.0750520772239674	0	0.192	0.1670546666666666	0.2743173333333333	0.1461706666666666	0.2916933333333333	0.2732279999999999	0.3173999999999999	6.68215	0.68192	0.4769499999999999	0.37958	go	104
7	4	nogo	100-0%	0.0177226170373568	-1	-1.05	0.6856853333333334	0.5988666666666667	0.222412	0.2858413333333334	0.4851600000000001	0.6835300000000002	0.6852799999999999	0.2249699999999999	0.28314	0.49327	nogo	104
7	5	ring	0-100%	0.0396054729937986	0	0.244	0.6258626666666667	0.433816	0.26028	0.7669346666666667	0.3908546666666666	0.61227	0.57074	1.3633900000000003	6.026089999999999	0.96992	go	104
7	6	ring	25-75%	0.0446279055017092	0	0.252	0.466352	0.237776	1.2155933333333333	0.5998159999999999	0.4033226666666666	0.40934	0.3534899999999999	2.01504	5.76779	0.96705	go	104
7	7	index	25-75%	0.098768146708461	1	0.194	0.293992	0.1606026666666666	1.422542666666667	0.6278653333333334	0.4286586666666666	0.3084	5.512619999999998	1.75857	0.9146300000000004	0.5753699999999999	go	104
7	8	ring	75-25%	0.0300348104719402	1	0.214	0.2901866666666666	0.238708	0.5750546666666667	0.1965746666666666	0.226896	0.27702	0.26344	1.3512700000000002	6.093539999999999	0.8422000000000002	go	104
7	9	nogo	25-75%	0.0129697938766977	-1	-1.05	0.273156	0.2608386666666667	0.7579466666666668	0.4559853333333333	0.3233973333333333	0.27661	0.25805	0.7596600000000001	0.7333400000000002	0.35381	nogo	104
7	10	nogo	50-50%	0.0072032300493681	-1	-1.05	0.2215626666666666	0.2658893333333333	0.7316693333333333	0.1720519999999999	0.2852293333333333	0.2254199999999999	0.3568599999999999	0.7182799999999999	0.22261	0.2923199999999999	nogo	104
7	11	nogo	25-75%	0.0089899531800373	-1	-1.05	0.1967	0.2293133333333333	0.7165986666666666	0.65876	0.3992866666666666	0.21091	0.29337	0.6883399999999998	0.6457	0.40665	nogo	104
7	12	ring	0-100%	0.055545523070097	0	0.208	0.70288	0.216244	0.7064906666666667	0.4281573333333333	0.2460026666666666	0.5888000000000001	0.3095299999999999	1.74939	6.14781	0.75768	go	104
7	13	ring	0-100%	0.0407789167722849	0	0.194	0.3794453333333332	0.0424719999999999	0.6565146666666668	0.3033973333333333	0.2223226666666667	0.1427	0.2332799999999999	2.98563	8.308699999999998	1.16501	go	104
7	14	ring	50-50%	0.0599428368990594	0	0.254	0.301516	0.2725746666666667	0.6935133333333333	0.571364	0.3971493333333333	0.24073	0.29996	1.40009	5.80644	0.88244	go	104
7	15	nogo	75-25%	0.0073491927137557	-1	-1.05	0.3103306666666666	0.287364	0.8472266666666666	0.13682	0.2613066666666667	0.3148299999999999	0.31024	0.8591800000000002	0.2104499999999999	0.3100799999999999	nogo	104
7	16	index	100-0%	0.0760172218649732	0	0.196	0.2440973333333334	0.4003706666666667	0.8899919999999999	0.518328	0.2687466666666667	0.36504	7.60549	1.4184100000000002	0.5093	0.40319	go	104
7	17	index	75-25%	0.0685895189678574	0	0.184	0.4591666666666666	0.2094586666666667	0.8786346666666667	0.1525186666666666	0.2796173333333333	0.6927699999999998	7.027109999999999	1.16637	0.3458099999999999	0.37049	go	104
7	18	index	100-0%	0.0483709106547219	0	0.196	0.3956146666666666	0.5843320000000001	0.7982640000000001	0.058676	0.1540146666666666	0.58013	7.7719200000000015	1.44936	0.27635	0.28634	go	104
7	19	index	75-25%	0.0661575783737389	0	0.196	0.3602626666666667	0.463796	0.794	-0.018792	0.1506559999999999	0.42042	7.27759	1.27522	0.16776	0.21009	go	104
7	20	ring	0-100%	0.1089842648664705	0	0.1699999999999999	0.4154840000000001	0.3150239999999999	0.82314	0.259836	0.1753786666666666	0.39091	0.6153200000000001	2.64712	8.24126	0.99268	go	104
7	21	nogo	0-100%	0.0171241969576981	-1	-1.05	0.4327813333333333	0.216176	0.32184	0.3937013333333333	0.2315746666666666	0.4547300000000001	0.25112	0.37394	0.60549	0.25791	nogo	104
7	22	index	100-0%	0.0892071793076599	0	0.18	0.4288426666666666	0.1467226666666667	0.3713506666666667	0.45416	0.1752133333333333	0.5916700000000001	7.55839	1.09977	0.6791800000000001	0.2710399999999999	go	104
7	23	ring	50-50%	0.0766317710930096	0	0.196	0.3885186666666667	0.2945026666666667	0.4767973333333333	0.191468	0.1595066666666666	0.3642600000000001	0.4760199999999999	1.93096	6.950180000000001	0.7773799999999998	go	104
7	24	index	50-50%	0.0595611564422622	0	0.184	0.3802866666666667	0.3282093333333333	0.564584	0.22376	0.2647173333333333	0.5343000000000001	7.527509999999999	0.88018	0.22695	0.1487399999999999	go	104
7	25	ring	25-75%	0.0476119064530404	0	0.202	0.3642239999999999	0.2696173333333334	0.6359426666666667	0.4706546666666666	0.2537613333333333	0.3641	0.38825	2.8358699999999994	8.35963	0.9624299999999998	go	104
7	26	index	50-50%	0.085108608373653	0	0.178	0.4055093333333333	0.1756266666666666	0.9410186666666666	0.4962906666666666	0.1714426666666666	0.66804	7.2795299999999985	1.5359400000000003	1.37652	0.35093	go	104
7	27	index	75-25%	0.055179113192245	0	0.1679999999999999	0.3125666666666666	0.502872	0.903272	0.3474653333333333	0.1326453333333333	0.6166699999999998	8.60859	1.5802500000000002	0.7172799999999998	0.26937	go	104
7	28	nogo	75-25%	0.0085428534856582	-1	-1.05	0.3002346666666666	0.2200306666666667	0.888128	0.2644053333333333	0.1382613333333333	0.31721	0.31825	0.87004	0.27362	0.1614999999999999	nogo	104
7	29	ring	25-75%	0.0967215370356049	0	0.19	0.242032	0.2369453333333333	0.8824813333333333	0.3939986666666667	0.1341319999999999	0.38698	0.4611499999999999	2.8117400000000004	7.014480000000001	0.8061800000000001	go	104
7	30	nogo	0-100%	0.0069641255605381	-1	-1.05	0.3138306666666666	0.1818773333333333	1.154332	0.387088	0.2563013333333333	0.3241799999999999	0.15932	1.14741	0.7083699999999997	0.26504	nogo	104
8	1	ring	25-75%	0.0628788165532589	0	0.21	0.1810146666666666	0.0793746666666666	0.524168	0.4951053333333333	0.2048	0.30509	0.2837399999999999	2.5998299999999994	7.744839999999998	1.06584	go	104
8	2	ring	0-100%	0.0575668479238221	0	0.196	0.2113826666666666	0.1531946666666666	1.164876	0.3856066666666666	0.3597626666666667	0.27676	0.30084	2.13649	6.63156	1.00213	go	104
8	3	nogo	100-0%	0.0181659192825112	-1	-1.05	0.2091799999999999	0.2449653333333333	0.919272	0.1905346666666666	0.3402293333333333	0.21984	0.38057	0.93677	0.2041799999999999	0.3623599999999999	nogo	104
8	4	index	100-0%	0.0780608049918491	0	0.184	0.2704346666666667	0.2436906666666666	0.923704	0.2300906666666666	0.2872813333333333	0.48685	7.007149999999999	1.535	0.4680200000000001	0.4353	go	104
8	5	ring	0-100%	0.0746979789803406	0	0.208	0.4410813333333333	0.4563386666666666	0.9286719999999998	0.384976	0.3530373333333333	0.55153	0.6966899999999998	1.9204	6.09622	0.8824899999999998	go	104
8	6	index	75-25%	0.077073643586584	0	0.204	0.2388533333333333	0.7031026666666667	0.5833613333333333	0.0729279999999999	0.2287	0.2649799999999999	7.88297	1.4058100000000002	0.2643899999999999	0.4452599999999999	go	104
8	7	index	100-0%	0.0683602710562721	0	0.182	0.4316	0.5934386666666667	0.6971733333333333	0.2361706666666666	0.3063653333333333	0.37712	8.14206	1.5852400000000002	0.5543899999999999	0.37473	go	104
8	8	ring	50-50%	0.0550594946744292	0	0.198	0.4033	0.3668306666666666	0.8199320000000001	0.2234973333333333	0.3110053333333333	0.27747	0.4854300000000001	1.52811	6.301970000000001	0.9742000000000002	go	104
8	9	ring	0-100%	0.0569352934858266	0	0.27	0.2937706666666666	0.3105199999999999	0.8647786666666667	0.4145306666666667	0.4056519999999999	0.38059	0.3360499999999999	1.12163	4.88783	0.63397	go	104
8	10	ring	50-50%	0.0417803144175249	0	0.228	0.25024	0.293356	0.4622826666666667	0.276508	0.15958	0.22742	0.22912	1.5044599999999997	6.241810000000002	0.7690199999999997	go	104
8	11	index	100-0%	0.0745268307941889	0	0.1679999999999999	0.4039853333333333	0.2002253333333333	0.6606666666666666	0.094304	0.14474	0.7461699999999999	7.82523	1.23177	0.2058399999999999	0.29743	go	104
8	12	ring	25-75%	0.0882863038769482	0	0.196	0.3529893333333332	0.2221173333333333	0.7814146666666667	0.3182906666666666	0.2931293333333333	0.3676499999999999	0.52185	2.7166200000000003	6.94693	1.08972	go	104
8	13	ring	75-25%	0.1275335719601319	1	0.192	0.221988	0.1984146666666666	0.722176	-0.028808	0.261388	0.0850699999999999	0.55423	1.1154700000000002	6.191700000000001	0.84372	go	104
8	14	ring	25-75%	0.1022950990991362	0	0.1539999999999999	0.4508279999999999	0.347372	1.152168	0.5554573333333334	0.3705133333333333	0.5098699999999999	0.5044	2.879209999999999	7.489059999999999	1.33027	go	104
8	15	index	50-50%	0.2050657501945424	0	0.2	0.2732053333333333	0.2698399999999999	0.7613240000000001	0.4913333333333333	0.3511186666666667	0.5587600000000001	7.64063	1.35463	1.2236400000000005	0.5120200000000001	go	104
8	16	index	50-50%	0.1051425421670118	0	0.178	0.4083066666666666	0.523516	0.8690653333333334	0.6812826666666667	0.4520079999999999	0.7366600000000001	8.163689999999999	1.54232	1.14227	0.4391599999999999	go	104
8	17	nogo	50-50%	0.0096800839422276	-1	-1.05	0.4007666666666666	0.3612173333333333	0.9204013333333334	0.6132466666666666	0.3712546666666667	0.3976799999999999	0.3943500000000001	0.91854	0.6516699999999999	0.3707399999999999	nogo	104
8	18	index	100-0%	0.0799504098251867	0	0.172	0.3252173333333333	0.325088	0.8725906666666666	0.3721546666666666	0.2861533333333333	0.5905100000000001	8.351510000000001	1.6727799999999995	0.8617699999999999	0.39274	go	104
8	19	index	25-75%	0.0898854240381643	1	0.204	0.1924746666666666	0.18748	0.5146013333333334	0.1035253333333333	0.1442733333333333	0.3895399999999999	6.98145	0.8792800000000001	0.49932	0.3185499999999999	go	104
8	20	ring	0-100%	0.0785569134260426	0	0.202	0.186	0.257288	0.717504	0.1028093333333333	0.3130146666666666	0.18526	0.4459599999999999	2.11152	6.79306	0.9276600000000002	go	104
8	21	nogo	100-0%	0.0061140864249988	-1	-1.05	0.107376	0.3224973333333333	1.550952	0.1093346666666666	0.4907959999999999	0.11633	0.3223399999999999	1.54355	0.10851	0.4603399999999999	nogo	104
8	22	nogo	50-50%	0.0075579072339942	-1	-1.05	0.1582853333333333	0.221484	1.286964	0.309752	0.3793293333333333	0.1656499999999999	0.23414	1.28793	0.49385	0.3898399999999998	nogo	104
8	23	nogo	75-25%	0.012847051520957	-1	-1.05	0.1647093333333333	0.262592	1.189116	0.3350413333333333	0.3290453333333333	0.1709399999999999	0.323	1.21787	0.40946	0.34852	nogo	104
8	24	index	75-25%	0.1302033036733279	0	0.216	0.3156799999999999	0.2357546666666667	1.186156	0.293436	0.302244	0.5479100000000001	5.981140000000002	1.73351	0.77483	0.52238	go	104
8	25	nogo	0-100%	0.0072423530363988	-1	-1.05	0.1390546666666666	0.457048	1.193965333333333	-0.0553426666666666	0.313328	0.1736299999999999	0.38079	1.1891900000000002	0.3652399999999999	0.36229	nogo	104
8	26	nogo	25-75%	0.0055345242026152	-1	-1.05	0.1395	0.2264413333333333	1.129936	0.2652186666666667	0.2678746666666666	0.14538	0.25118	1.15825	0.31862	0.2949699999999999	nogo	104
8	27	nogo	75-25%	0.0106871331219771	-1	-1.05	0.1247866666666666	0.361256	1.126228	0.283848	0.2817893333333333	0.1201599999999999	0.37634	1.12105	0.25671	0.26893	nogo	104
8	28	index	75-25%	0.1031691131546682	0	0.182	0.103584	0.1695986666666666	1.0632173333333337	0.0662306666666666	0.242076	0.43976	6.348179999999998	1.6340199999999998	0.45544	0.48263	go	104
8	29	nogo	25-75%	0.0124842519967993	-1	-1.05	0.4745253333333333	0.244288	1.059272	0.2331453333333333	0.29006	0.48346	0.23072	1.04431	0.39293	0.27455	nogo	104
8	30	nogo	0-100%	0.0097725831368583	-1	-1.05	0.4427346666666667	0.174572	1.0632826666666666	0.3609866666666667	0.2772986666666666	0.46808	0.18286	1.09415	0.5335899999999999	0.3223	nogo	104
9	1	ring	0-100%	0.04967294103691	0	0.176	-0.1260333333333333	0.0692986666666666	0.1239213333333333	0.3872226666666666	-0.0029786666666666	-0.05397	0.18814	1.95553	7.24019	0.63122	go	104
9	2	index	100-0%	0.0906020526095992	0	0.198	-0.1869466666666666	0.4964253333333333	1.6633893333333332	0.3560146666666667	0.2976026666666667	-0.0561	7.56837	2.4096100000000003	0.9709100000000004	0.35944	go	104
9	3	nogo	25-75%	0.0077510805046122	-1	-1.05	-0.143524	0.0834453333333333	0.908652	0.4103986666666666	0.0386119999999999	-0.12952	0.10178	0.90672	0.51456	0.03094	nogo	104
9	4	index	50-50%	0.0676599882789395	0	0.192	-0.1509893333333333	0.2413426666666666	0.91276	0.4524773333333334	0.0647733333333333	-0.01979	6.321400000000001	1.38635	0.7790200000000002	0.27748	go	104
9	5	ring	25-75%	0.0463762819882276	0	0.196	-0.1180413333333333	0.6625306666666667	0.7370506666666666	0.3254453333333333	0.0540653333333333	-0.01515	0.49436	1.8729	6.5151200000000005	0.8454799999999999	go	104
9	6	nogo	50-50%	0.0111759840218163	-1	-1.05	0.376416	0.1843146666666666	0.21232	0.47718	0.121892	0.3748600000000001	0.19581	0.24254	0.7542700000000001	0.1383599999999999	nogo	104
9	7	index	100-0%	0.0917217089046167	0	0.184	0.3157813333333333	0.5410706666666667	0.3600239999999999	0.5627533333333333	0.0826453333333333	0.4720399999999999	8.01211	1.40938	0.89254	0.30162	go	104
9	8	index	75-25%	0.0611679401080571	0	0.184	0.1003599999999999	0.4881786666666667	0.5865239999999999	0.3373359999999999	0.1495439999999999	0.2833	7.46426	1.26911	0.6219899999999999	0.22065	go	104
9	9	ring	50-50%	0.0899705229860379	0	0.176	-0.0605546666666666	0.5793586666666666	0.6068146666666666	0.5023933333333335	0.2012133333333333	-0.06488	0.5991000000000001	2.97972	7.265469999999999	0.8073499999999999	go	104
9	10	nogo	75-25%	0.0069239313598142	-1	-1.05	0.3136106666666666	0.4316493333333334	0.2368439999999999	0.2501186666666666	0.0864933333333333	0.30337	0.5714999999999999	0.27087	0.2895299999999999	0.1084699999999999	nogo	104
9	11	nogo	0-100%	0.048457394825623	-1	-1.05	0.1989653333333333	0.040372	0.371588	0.4965919999999999	-0.0204146666666666	0.21823	0.10228	0.41186	0.7886800000000003	-0.0009	nogo	104
9	12	ring	0-100%	0.0965602508412881	0	0.188	0.201004	0.0773373333333333	0.361664	0.579968	-0.0243479999999999	0.00873	0.51354	4.73224	8.55572	0.93824	go	104
9	13	ring	0-100%	0.0373329580510614	0	0.212	-0.2130146666666666	0.2572053333333333	1.2172813333333334	0.6771853333333334	0.3387106666666666	-0.22963	0.3076399999999999	2.5713099999999995	6.5503300000000015	0.8087700000000001	go	104
9	14	index	100-0%	0.0722427938877894	0	0.1699999999999999	-0.0398253333333333	0.2505293333333334	0.3835479999999999	0.3151826666666666	0.1200719999999999	0.31805	7.94019	1.38476	0.52314	0.23445	go	104
9	15	nogo	100-0%	0.0102258637529106	-1	-1.05	0.002904	0.5025626666666667	0.1861733333333333	0.1983693333333333	0.1015626666666666	0.0163199999999999	0.51009	0.18952	0.21288	0.09458	nogo	104
9	16	index	50-50%	0.0598506741125887	0	0.216	0.004048	0.194604	0.2678906666666666	0.4079933333333333	0.2167546666666666	0.32828	5.68577	0.46891	0.7244600000000001	0.2276399999999999	go	104
9	17	nogo	100-0%	0.015174379819491	-1	-1.05	0.113564	0.481016	0.1235973333333333	0.2423146666666666	0.0309826666666666	0.13461	0.60384	0.12745	0.2824899999999999	0.0548999999999999	nogo	104
9	18	index	75-25%	0.0725447570770452	0	0.196	0.0922506666666666	0.445012	0.1316426666666666	0.184748	-0.0383746666666666	0.29746	7.00233	0.66072	0.3883999999999999	0.13405	go	104
9	19	ring	0-100%	0.0918632449348719	0	0.172	-0.079456	0.163524	0.2652253333333333	0.3555813333333333	0.1234506666666666	-0.25524	0.2234699999999999	1.65279	7.813829999999999	0.7860600000000001	go	104
9	20	nogo	75-25%	0.0067299736259286	-1	-1.05	0.2776626666666666	0.3007319999999999	0.6067933333333333	0.5733506666666667	0.2692973333333333	0.2581699999999999	0.31237	0.61515	0.6725600000000002	0.3164	nogo	104
9	21	index	75-25%	0.0745889494024815	0	0.22	0.2426333333333333	0.3686626666666667	0.5368213333333333	0.46988	0.0818919999999999	0.5557099999999999	6.553629999999999	0.94762	0.5628400000000001	0.13899	go	104
9	22	nogo	0-100%	0.0095172467376469	-1	-1.05	0.2794706666666667	0.362392	0.5411106666666667	0.7126826666666666	0.0905653333333333	0.2887	0.37805	0.57977	1.0205000000000002	0.12745	nogo	104
9	23	ring	25-75%	0.0423136364751234	0	0.25	0.2064493333333333	0.3116359999999999	0.5572133333333333	0.571396	0.0170213333333333	0.20912	0.31387	1.25981	5.424499999999999	0.2383	go	104
9	24	ring	75-25%	0.1228529249774685	1	0.222	0.051032	0.1879333333333333	0.5510413333333334	0.2131746666666666	-0.0971399999999999	0.0119099999999999	0.54621	0.7859299999999999	6.204249999999999	0.3174599999999999	go	104
9	25	nogo	50-50%	0.0063591526979811	-1	-1.05	-0.0891626666666666	0.4549693333333333	0.4349813333333333	0.4685453333333333	0.13602	-0.0775599999999999	0.5017	0.4376199999999999	0.50759	0.15308	nogo	104
9	26	ring	25-75%	0.078082619682567	0	0.1659999999999999	-0.0717773333333333	0.3354786666666666	0.341588	0.3187333333333333	-0.0205813333333333	-0.13103	0.31867	1.94402	7.534979999999999	0.53093	go	104
9	27	index	25-75%	0.1291797617760192	1	0.254	0.2645426666666666	0.1896066666666666	0.5282800000000001	0.4992693333333333	0.125336	0.3703499999999999	4.67924	0.6973999999999998	0.5630700000000001	0.0893699999999999	go	104
9	28	nogo	25-75%	0.0092570062153422	-1	-1.05	0.0055573333333333	0.1625386666666666	0.452576	0.255692	-0.0704733333333333	0.0064	0.15427	0.4750199999999999	0.4022499999999999	-0.0399299999999999	nogo	104
9	29	ring	50-50%	0.0210126691127728	0	0.238	-0.0166053333333333	0.1882146666666666	0.3337	0.7020706666666666	0.001088	0.01724	0.00601	1.15706	5.870389999999999	0.53457	go	104
9	30	index	100-0%	0.118933498686821	0	0.224	-0.2040373333333333	0.1968066666666666	0.529812	0.51448	0.0829906666666666	-0.14894	5.382880000000001	0.8869699999999999	0.8009700000000001	0.12791	go	104
10	1	ring	0-100%	0.0383203897305342	0	0.1639999999999999	0.220144	0.0540466666666666	0.1296173333333333	0.2096546666666666	0.0789213333333333	0.31214	0.05037	1.64576	6.330170000000001	0.59823	go	104
10	2	ring	0-100%	0.0331078670002485	0	0.184	0.2741013333333333	0.1490093333333333	0.8723213333333333	0.7222959999999999	0.125356	-0.0359699999999999	0.00896	3.97985	7.85507	0.7471700000000001	go	104
10	3	nogo	100-0%	0.0114257729632016	-1	-1.05	0.209604	0.3880453333333333	0.9517733333333332	0.0859773333333333	0.0643706666666666	0.1972	0.5272900000000001	0.98881	0.10178	0.05544	nogo	104
10	4	index	100-0%	0.1122274902629538	0	0.192	0.169704	0.4396373333333333	0.5655066666666667	0.5336826666666667	0.0641159999999999	0.25843	7.23721	1.18603	0.8974300000000001	0.21402	go	104
10	5	ring	50-50%	0.0937191483239708	0	0.242	0.1510253333333333	0.5588333333333333	0.277064	0.4290173333333333	0.0757119999999999	0.0279	0.8863699999999998	1.08004	6.175440000000001	0.5617399999999999	go	104
10	6	index	75-25%	0.068549222005505	0	0.174	-0.0249266666666666	0.4166493333333333	0.5983226666666667	0.195132	0.1892346666666666	-0.15598	7.70731	1.1926	0.69354	0.2137	go	104
10	7	nogo	75-25%	0.0072241263222562	-1	-1.05	-0.0333546666666666	0.6350493333333334	0.6552733333333334	0.5437133333333333	0.1787493333333333	-0.03104	0.7635500000000001	0.6648700000000001	0.5516000000000001	0.21087	nogo	104
10	8	index	75-25%	0.091949116227571	0	0.212	-0.0577333333333333	0.9061426666666668	0.6235466666666666	0.440512	0.1270426666666667	0.08316	7.553720000000001	1.03778	0.61714	0.1725699999999999	go	104
10	9	ring	50-50%	0.0547151269524038	0	0.21	-0.0748253333333333	0.588372	0.5761266666666667	0.302608	0.0821279999999999	-0.04905	0.7228699999999999	1.3016800000000002	5.547069999999999	0.4987	go	104
10	10	ring	0-100%	0.0809366535407354	0	0.206	0.0208386666666666	0.2526026666666666	0.9908306666666667	0.6969866666666666	0.12738	0.0415899999999999	0.336	2.7886000000000006	7.186339999999998	0.98425	go	104
10	11	nogo	25-75%	0.0097416030532326	-1	-1.05	0.0819493333333333	0.11612	0.837288	0.3607626666666667	0.2939239999999999	0.0867099999999999	0.14805	0.8373699999999996	0.4202099999999998	0.27464	nogo	104
10	12	ring	0-100%	0.064221595957967	0	0.2	0.0622106666666666	0.1173559999999999	0.8445693333333334	0.6042213333333333	0.1840653333333333	0.13987	0.19879	3.10928	7.23056	0.84977	go	104
10	13	nogo	100-0%	0.0075788794597541	-1	-1.05	0.0888253333333333	0.1730306666666666	1.3567373333333337	0.4709133333333333	0.0966893333333333	0.09902	0.19747	1.3601600000000005	0.53539	0.1367	nogo	104
10	14	index	100-0%	0.1123029941089568	0	0.25	0.1210373333333333	0.1570413333333333	0.5749293333333333	0.1561333333333333	0.1569866666666667	0.18701	4.60802	0.79754	0.1827899999999999	0.0611	go	104
10	15	nogo	25-75%	0.0096105240733718	-1	-1.05	-0.040108	0.2051053333333333	0.7620013333333333	0.2136266666666666	0.1137973333333333	-0.0474299999999999	0.1943	0.74767	0.29151	0.1401	nogo	104
10	16	nogo	50-50%	0.0204124704055639	-1	-1.05	0.017592	0.2656746666666666	0.719628	0.4193546666666666	0.126116	0.0037	0.26847	0.7166600000000001	0.41168	0.12689	nogo	104
10	17	ring	25-75%	0.0459837363267434	0	0.224	0.0112773333333333	0.2349493333333333	0.7271613333333333	0.4797373333333333	0.0916933333333333	0.0582999999999999	0.2325299999999999	2.39989	6.566470000000001	0.57375	go	104
10	18	nogo	50-50%	0.0147687256040504	-1	-1.05	0.2121453333333333	0.2292186666666666	0.6504746666666666	0.5120079999999999	0.218556	0.22834	0.4575300000000001	0.6715400000000001	0.4968799999999999	0.2391599999999999	nogo	104
10	19	nogo	0-100%	0.0128364249415162	-1	-1.05	0.1400759999999999	0.1201546666666666	0.6335373333333333	0.5094746666666667	-0.0505106666666666	0.13726	0.10943	0.6675100000000002	0.83509	0.00714	nogo	104
10	20	ring	25-75%	0.0197820800850793	0	0.23	0.122692	0.0934786666666666	0.6655866666666668	0.6266626666666667	-0.0468546666666666	0.0825199999999999	0.1224	1.8056600000000005	6.254880000000001	0.54508	go	104
10	21	ring	75-25%	0.2206921694851591	1	0.2319999999999999	0.1767826666666666	0.261944	1.2032333333333334	0.4594279999999999	0.1438106666666666	0.23412	0.8966300000000001	1.56322	5.15638	0.3867	go	104
10	22	index	100-0%	0.1043784000172491	0	0.186	0.0681266666666666	0.3225546666666666	1.0371586666666668	0.1758493333333333	0.0157333333333333	-0.01748	7.18132	1.7931500000000002	0.7457699999999998	0.20843	go	104
10	23	index	50-50%	0.1226049025555438	0	0.192	-0.1004706666666666	0.3419173333333333	0.8225266666666666	0.2985573333333333	-0.0738786666666666	-0.074	6.8658600000000005	1.4583400000000004	1.08299	0.09418	go	104
10	24	index	100-0%	0.0620657038054966	0	0.19	-0.0815906666666666	0.8166439999999999	0.805256	-0.0717466666666666	-0.0362933333333333	-0.13337	9.02991	1.4232600000000002	0.24558	0.07018	go	104
10	25	nogo	0-100%	0.0058907857193792	-1	-1.05	-0.036092	0.3130813333333333	0.7944653333333332	0.3668439999999999	0.0662053333333333	-0.0486299999999999	0.3961500000000001	0.8424099999999999	0.6423500000000001	0.08549	nogo	104
10	26	index	50-50%	0.0990120260496314	0	0.206	-0.0995893333333333	0.1156866666666666	0.8380480000000001	0.0909853333333333	0.1019306666666666	0.01943	5.17019	1.15064	0.4114999999999999	0.18906	go	104
10	27	index	25-75%	0.0886795078841422	1	0.188	0.4358626666666667	0.095428	0.8596373333333333	-0.113532	0.2047133333333333	0.6407299999999999	6.587709999999999	1.3855100000000002	0.5248400000000001	0.21396	go	104
10	28	index	75-25%	0.0910542038588208	0	0.2	0.1426453333333333	0.253712	0.8117413333333334	0.3052453333333333	0.1658426666666666	0.0284	7.17202	1.5659299999999998	0.7421099999999999	0.18403	go	104
10	29	ring	25-75%	0.0555120415267373	0	0.218	0.0903586666666666	0.1594373333333333	0.7790426666666666	0.2206533333333333	0.0804653333333333	0.08695	0.1905499999999999	1.7872899999999998	5.529999999999999	0.5371900000000001	go	104
10	30	nogo	75-25%	0.0114139243612428	-1	-1.05	0.0905279999999999	0.441196	1.468276	0.146404	0.11458	0.0836099999999999	0.59907	1.4001900000000005	0.17197	0.13506	nogo	104
1	1	ring	25-75%	0.1997476866891405	0	0.132	0.018908	0.1979506666666666	0.3574986666666667	0.1917253333333333	0.0890533333333333	0.0666399999999999	0.40535	0.60802	21.68228	2.60035	go	105
1	2	nogo	75-25%	0.0141110609759478	-1	-1.05	0.294924	0.3716226666666666	0.8117533333333332	0.375304	0.0927279999999999	0.29153	0.42895	0.8198599999999999	0.4627799999999999	0.1264	nogo	105
1	3	index	25-75%	5.616259458126812	1	0.172	0.2710426666666666	0.2238746666666666	0.6939053333333333	0.3469466666666666	0.0683533333333333	0.27878	8.49215	0.2098899999999999	11.97417	1.6549900000000006	go	105
