con	condition	sn	roi	Hem	epoch
2.2795989467590387	25-75%	104	PMd	R	plan
1.518649210941312	50-50%	104	PMd	R	plan
1.9210971612943253	75-25%	104	PMd	R	plan
2.3550073701858154	100-0%	104	PMd	R	plan
1.9169351152114127	0-100%,ring	104	PMd	R	exec
1.6244155456213072	25-75%,index	104	PMd	R	exec
1.577038066408555	50-50%,index	104	PMd	R	exec
2.3076917018885665	75-25%,index	104	PMd	R	exec
1.6060681829854158	25-75%,ring	104	PMd	R	exec
1.4339359677919716	50-50%,ring	104	PMd	R	exec
1.9902228564143696	75-25%,ring	104	PMd	R	exec
0.5471433071609894	100-0%,index	104	PMd	R	exec
0.32772149950769114	0-100%	104	PMv	R	plan
1.2335471554919657	25-75%	104	PMv	R	plan
0.37015054745998893	50-50%	104	PMv	R	plan
0.46699346922771345	75-25%	104	PMv	R	plan
2.2921105520550764	100-0%	104	PMv	R	plan
5.3859791766299985	0-100%,ring	104	PMv	R	exec
4.129568195484201	25-75%,index	104	PMv	R	exec
3.5354312062787687	50-50%,index	104	PMv	R	exec
5.364990029864949	75-25%,index	104	PMv	R	exec
4.331918674426793	25-75%,ring	104	PMv	R	exec
3.0115009017155887	50-50%,ring	104	PMv	R	exec
3.727214675961066	75-25%,ring	104	PMv	R	exec
2.4709533724836015	100-0%,index	104	PMv	R	exec
-6.934001257518676	0-100%	104	M1	R	plan
-6.447428489194406	25-75%	104	M1	R	plan
-7.568829641905556	50-50%	104	M1	R	plan
-5.639082831281581	75-25%	104	M1	R	plan
-5.192161190953211	100-0%	104	M1	R	plan
4.279606254111979	0-100%,ring	104	M1	R	exec
4.8238890118009	25-75%,index	104	M1	R	exec
7.223000758849763	50-50%,index	104	M1	R	exec
5.738518859731101	75-25%,index	104	M1	R	exec
3.621895716656169	25-75%,ring	104	M1	R	exec
2.6331397591324652	50-50%,ring	104	M1	R	exec
0.7696941598782293	75-25%,ring	104	M1	R	exec
3.967824713000132	100-0%,index	104	M1	R	exec
-7.5603383084373865	0-100%	104	S1	R	plan
-6.925401634484551	25-75%	104	S1	R	plan
-7.309286956011403	50-50%	104	S1	R	plan
-6.282883351146945	75-25%	104	S1	R	plan
-5.5239917621631935	100-0%	104	S1	R	plan
3.1579196556441245	0-100%,ring	104	S1	R	exec
3.7513173192618434	25-75%,index	104	S1	R	exec
6.599494797071138	50-50%,index	104	S1	R	exec
4.701206616238661	75-25%,index	104	S1	R	exec
2.451644863910351	25-75%,ring	104	S1	R	exec
1.7553869091327554	50-50%,ring	104	S1	R	exec
0.6281543002360936	75-25%,ring	104	S1	R	exec
2.5899954760973776	100-0%,index	104	S1	R	exec
0.9505166576325011	0-100%	104	SPLa	R	plan
0.9769172509048596	25-75%	104	SPLa	R	plan
0.4778753865165137	50-50%	104	SPLa	R	plan
1.6601153691777395	75-25%	104	SPLa	R	plan
1.6676447614362198	100-0%	104	SPLa	R	plan
1.3113885984395373	0-100%,ring	104	SPLa	R	exec
3.1112998723630363	25-75%,index	104	SPLa	R	exec
2.5055898684742197	50-50%,index	104	SPLa	R	exec
2.5909604273879916	75-25%,index	104	SPLa	R	exec
0.7152859814668773	25-75%,ring	104	SPLa	R	exec
1.7831007973927626	50-50%,ring	104	SPLa	R	exec
2.8812500114844233	75-25%,ring	104	SPLa	R	exec
1.4154074410029611	100-0%,index	104	SPLa	R	exec
3.3236244466683735	0-100%	104	SPLp	R	plan
3.6103462661050005	25-75%	104	SPLp	R	plan
0.9555550079793148	50-50%	104	SPLp	R	plan
3.7646163241604906	75-25%	104	SPLp	R	plan
4.764973672850035	100-0%	104	SPLp	R	plan
5.159655653430529	0-100%,ring	104	SPLp	R	exec
10.119230491092797	25-75%,index	104	SPLp	R	exec
7.480392008975171	50-50%,index	104	SPLp	R	exec
6.231835942937579	75-25%,index	104	SPLp	R	exec
5.2588902488285285	25-75%,ring	104	SPLp	R	exec
6.239596554943079	50-50%,ring	104	SPLp	R	exec
9.990004302181212	75-25%,ring	104	SPLp	R	exec
5.1676933500488635	100-0%,index	104	SPLp	R	exec
-0.3900230969391801	0-100%	104	V1	R	plan
-0.052039461677682634	25-75%	104	V1	R	plan
-0.35942201126239154	50-50%	104	V1	R	plan
-0.19391321672328107	75-25%	104	V1	R	plan
-0.2554385270579359	100-0%	104	V1	R	plan
3.39161899360172	0-100%,ring	104	V1	R	exec
3.7427293460457816	25-75%,index	104	V1	R	exec
3.0849870910001678	50-50%,index	104	V1	R	exec
3.135044994211126	75-25%,index	104	V1	R	exec
3.830666396052722	25-75%,ring	104	V1	R	exec
1.296199169126752	50-50%,ring	104	V1	R	exec
3.6961092991824867	75-25%,ring	104	V1	R	exec
3.3657332669985403	100-0%,index	104	V1	R	exec
22.885072195561325	0-100%	105	SMA	L	plan
16.715710255179797	25-75%	105	SMA	L	plan
20.38329292249312	50-50%	105	SMA	L	plan
19.988989631257613	75-25%	105	SMA	L	plan
15.696516806704375	100-0%	105	SMA	L	plan
-5.12358441949438	0-100%,ring	105	SMA	L	exec
-8.669549806824724	25-75%,index	105	SMA	L	exec
-8.770475299543572	50-50%,index	105	SMA	L	exec
-2.0220518204200473	75-25%,index	105	SMA	L	exec
-8.185365794078699	25-75%,ring	105	SMA	L	exec
-3.3547401457811197	50-50%,ring	105	SMA	L	exec
-3.1969671640294957	75-25%,ring	105	SMA	L	exec
-5.103141681674381	100-0%,index	105	SMA	L	exec
24.85114893791997	0-100%	105	PMd	L	plan
19.349815318271137	25-75%	105	PMd	L	plan
22.703059190601206	50-50%	105	PMd	L	plan
21.647982144706955	75-25%	105	PMd	L	plan
18.5375923880879	100-0%	105	PMd	L	plan
-2.1019853703587263	0-100%,ring	105	PMd	L	exec
-6.975832544779887	25-75%,index	105	PMd	L	exec
-7.401225081856389	50-50%,index	105	PMd	L	exec
0.19035532058927163	75-25%,index	105	PMd	L	exec
-6.775688973665178	25-75%,ring	105	PMd	L	exec
1.5425237954446753	50-50%,ring	105	PMd	L	exec
0.10658962842648999	75-25%,ring	105	PMd	L	exec
-6.130692525316317	100-0%,index	105	PMd	L	exec
17.52771711898628	0-100%	105	PMv	L	plan
11.143274056405229	25-75%	105	PMv	L	plan
13.623777636596772	50-50%	105	PMv	L	plan
14.184934851740293	75-25%	105	PMv	L	plan
11.955552970683078	100-0%	105	PMv	L	plan
-4.358643401721618	0-100%,ring	105	PMv	L	exec
-8.486125590855295	25-75%,index	105	PMv	L	exec
-7.6226522390249825	50-50%,index	105	PMv	L	exec
-2.9682239503269003	75-25%,index	105	PMv	L	exec
-9.036762924557427	25-75%,ring	105	PMv	L	exec
-0.3782422624335351	50-50%,ring	105	PMv	L	exec
-6.099091045926691	75-25%,ring	105	PMv	L	exec
-6.0536907946515734	100-0%,index	105	PMv	L	exec
25.08568808921465	0-100%	105	M1	L	plan
17.537203710611703	25-75%	105	M1	L	plan
19.2626402372099	50-50%	105	M1	L	plan
16.776166835005608	75-25%	105	M1	L	plan
16.260246392165847	100-0%	105	M1	L	plan
-1.4357141602079226	0-100%,ring	105	M1	L	exec
-10.402481794620847	25-75%,index	105	M1	L	exec
-0.8595453099726946	50-50%,index	105	M1	L	exec
4.009303923154937	75-25%,index	105	M1	L	exec
-4.421695937511171	25-75%,ring	105	M1	L	exec
7.397929902307789	50-50%,ring	105	M1	L	exec
3.7795470906261275	75-25%,ring	105	M1	L	exec
-2.834179203930163	100-0%,index	105	M1	L	exec
30.541155397593432	0-100%	105	S1	L	plan
28.4983556045519	25-75%	105	S1	L	plan
28.752380332353304	50-50%	105	S1	L	plan
27.872654565214432	75-25%	105	S1	L	plan
28.88790548906679	100-0%	105	S1	L	plan
19.277605944468483	0-100%,ring	105	S1	L	exec
6.157854926765793	25-75%,index	105	S1	L	exec
9.660049705869111	50-50%,index	105	S1	L	exec
16.03845350939306	75-25%,index	105	S1	L	exec
9.990499632153568	25-75%,ring	105	S1	L	exec
21.91313768349538	50-50%,ring	105	S1	L	exec
21.87905624552252	75-25%,ring	105	S1	L	exec
7.795284858490143	100-0%,index	105	S1	L	exec
24.694171133489228	0-100%	105	SPLa	L	plan
20.536054266094688	25-75%	105	SPLa	L	plan
20.89482616201167	50-50%	105	SPLa	L	plan
22.29324781459869	75-25%	105	SPLa	L	plan
21.650919215955362	100-0%	105	SPLa	L	plan
-1.3746117897640178	0-100%,ring	105	SPLa	L	exec
-3.2984334610030848	25-75%,index	105	SPLa	L	exec
-5.301125563022273	50-50%,index	105	SPLa	L	exec
0.8078443542399405	75-25%,index	105	SPLa	L	exec
-4.597146542680315	25-75%,ring	105	SPLa	L	exec
5.962673907739658	50-50%,ring	105	SPLa	L	exec
7.763095886366454	75-25%,ring	105	SPLa	L	exec
-8.218276410956813	100-0%,index	105	SPLa	L	exec
24.36333707411531	0-100%	105	SPLp	L	plan
17.49975619039565	25-75%	105	SPLp	L	plan
22.166544100775763	50-50%	105	SPLp	L	plan
22.077844975135275	75-25%	105	SPLp	L	plan
20.731921671281796	100-0%	105	SPLp	L	plan
-4.171489700196133	0-100%,ring	105	SPLp	L	exec
0.08854857563213733	25-75%,index	105	SPLp	L	exec
-1.7285918212357367	50-50%,index	105	SPLp	L	exec
5.90080271105209	75-25%,index	105	SPLp	L	exec
-3.7617511437649216	25-75%,ring	105	SPLp	L	exec
1.5450691252034188	50-50%,ring	105	SPLp	L	exec
8.92307893423807	75-25%,ring	105	SPLp	L	exec
-3.550989374771826	100-0%,index	105	SPLp	L	exec
4.584919997403799	0-100%	105	V1	L	plan
3.008409644578033	25-75%	105	V1	L	plan
2.6861928965465593	50-50%	105	V1	L	plan
3.6625060842841592	75-25%	105	V1	L	plan
3.2629525350534987	100-0%	105	V1	L	plan
1.466730891752248	0-100%,ring	105	V1	L	exec
-2.6793397084475084	25-75%,index	105	V1	L	exec
5.027724609049214	50-50%,index	105	V1	L	exec
6.190722286156268	75-25%,index	105	V1	L	exec
0.009472103628981782	25-75%,ring	105	V1	L	exec
1.3797157023550046	50-50%,ring	105	V1	L	exec
5.118912547427519	75-25%,ring	105	V1	L	exec
2.905989105486129	100-0%,index	105	V1	L	exec
30.32285679421401	0-100%	105	SMA	R	plan
26.374284468305067	25-75%	105	SMA	R	plan
28.411294819306637	50-50%	105	SMA	R	plan
27.240132901713967	75-25%	105	SMA	R	plan
25.14952563047409	100-0%	105	SMA	R	plan
-2.8891944169350294	0-100%,ring	105	SMA	R	exec
-9.349955446009213	25-75%,index	105	SMA	R	exec
-7.251297763983408	50-50%,index	105	SMA	R	exec
-1.9098713999533135	75-25%,index	105	SMA	R	exec
-9.20781781348523	25-75%,ring	105	SMA	R	exec
1.4530263954206653	50-50%,ring	105	SMA	R	exec
1.8646749880353826	75-25%,ring	105	SMA	R	exec
-3.273081999146582	100-0%,index	105	SMA	R	exec
15.759977279989327	0-100%	105	PMd	R	plan
15.326470489197622	25-75%	105	PMd	R	plan
15.534322611418077	50-50%	105	PMd	R	plan
14.945684311082633	75-25%	105	PMd	R	plan
13.472723091712972	100-0%	105	PMd	R	plan
-3.69534731080434	0-100%,ring	105	PMd	R	exec
-8.700461457387993	25-75%,index	105	PMd	R	exec
-8.444621900592347	50-50%,index	105	PMd	R	exec
-4.616304720906882	75-25%,index	105	PMd	R	exec
-8.624370749441407	25-75%,ring	105	PMd	R	exec
-1.868449813674586	50-50%,ring	105	PMd	R	exec
1.4469099203932065	75-25%,ring	105	PMd	R	exec
-8.025930811610012	100-0%,index	105	PMd	R	exec
14.992231438583033	0-100%	105	PMv	R	plan
13.870935878949668	25-75%	105	PMv	R	plan
13.58384532171334	50-50%	105	PMv	R	plan
15.493284346299113	75-25%	105	PMv	R	plan
14.576863121745584	100-0%	105	PMv	R	plan
-6.956873477362851	0-100%,ring	105	PMv	R	exec
-9.36572207621098	25-75%,index	105	PMv	R	exec
-8.424940921613196	50-50%,index	105	PMv	R	exec
-5.714706028130722	75-25%,index	105	PMv	R	exec
-8.574603080073745	25-75%,ring	105	PMv	R	exec
-4.003303599427581	50-50%,ring	105	PMv	R	exec
-3.3235480098798185	75-25%,ring	105	PMv	R	exec
-7.367617239535856	100-0%,index	105	PMv	R	exec
9.352487240694632	0-100%	105	M1	R	plan
5.27465909164045	25-75%	105	M1	R	plan
5.503600186215317	50-50%	105	M1	R	plan
3.2299494799690076	75-25%	105	M1	R	plan
5.761153159730507	100-0%	105	M1	R	plan
-8.344733070524734	0-100%,ring	105	M1	R	exec
-11.069708972705772	25-75%,index	105	M1	R	exec
-5.2103636028017	50-50%,index	105	M1	R	exec
-1.5722725019996724	75-25%,index	105	M1	R	exec
-8.980336418497583	25-75%,ring	105	M1	R	exec
0.9063831051196313	50-50%,ring	105	M1	R	exec
-4.264975508927827	75-25%,ring	105	M1	R	exec
-7.681320040443558	100-0%,index	105	M1	R	exec
11.981184006240943	0-100%	105	S1	R	plan
9.135976211302598	25-75%	105	S1	R	plan
8.10614916690562	50-50%	105	S1	R	plan
8.651767364250341	75-25%	105	S1	R	plan
9.769141912981144	100-0%	105	S1	R	plan
0.6695334337932031	0-100%,ring	105	S1	R	exec
-4.879642043272214	25-75%,index	105	S1	R	exec
1.6667349999170362	50-50%,index	105	S1	R	exec
2.0391245393068935	75-25%,index	105	S1	R	exec
-3.307412934252649	25-75%,ring	105	S1	R	exec
4.307702125946187	50-50%,ring	105	S1	R	exec
0.6790231863235675	75-25%,ring	105	S1	R	exec
-2.775433666560148	100-0%,index	105	S1	R	exec
21.187081167910836	0-100%	105	SPLa	R	plan
19.35105855683778	25-75%	105	SPLa	R	plan
17.87140454999535	50-50%	105	SPLa	R	plan
17.699984746840848	75-25%	105	SPLa	R	plan
17.14986158466675	100-0%	105	SPLa	R	plan
-0.34168463479846756	0-100%,ring	105	SPLa	R	exec
-3.464251250512755	25-75%,index	105	SPLa	R	exec
-4.24792597904353	50-50%,index	105	SPLa	R	exec
-0.8426483581116884	75-25%,index	105	SPLa	R	exec
-6.706781318492916	25-75%,ring	105	SPLa	R	exec
1.6923416401372886	50-50%,ring	105	SPLa	R	exec
4.844913806387661	75-25%,ring	105	SPLa	R	exec
-7.901903687141568	100-0%,index	105	SPLa	R	exec
17.807645729013053	0-100%	105	SPLp	R	plan
14.920857947699778	25-75%	105	SPLp	R	plan
14.329563835270429	50-50%	105	SPLp	R	plan
13.874308813816743	75-25%	105	SPLp	R	plan
12.820746421510592	100-0%	105	SPLp	R	plan
-2.54586316850962	0-100%,ring	105	SPLp	R	exec
-3.5888799346458238	25-75%,index	105	SPLp	R	exec
-4.093578045912113	50-50%,index	105	SPLp	R	exec
1.4793054472015692	75-25%,index	105	SPLp	R	exec
-4.002758845306473	25-75%,ring	105	SPLp	R	exec
0.940278132227755	50-50%,ring	105	SPLp	R	exec
6.422747976419838	75-25%,ring	105	SPLp	R	exec
-6.152602804845913	100-0%,index	105	SPLp	R	exec
6.832574804784959	0-100%	105	V1	R	plan
4.595339252376035	25-75%	105	V1	R	plan
3.426540046978556	50-50%	105	V1	R	plan
2.724892140733602	75-25%	105	V1	R	plan
1.9228761970947588	100-0%	105	V1	R	plan
1.5891161588901266	0-100%,ring	105	V1	R	exec
-2.5831412357298014	25-75%,index	105	V1	R	exec
2.714370985369661	50-50%,index	105	V1	R	exec
5.710117166785936	75-25%,index	105	V1	R	exec
0.8138318592504564	25-75%,ring	105	V1	R	exec
1.7467554676586667	50-50%,ring	105	V1	R	exec
5.556461517101675	75-25%,ring	105	V1	R	exec
2.836439573006023	100-0%,index	105	V1	R	exec
3.416363815675541	0-100%	106	SMA	L	plan
4.525415469272866	25-75%	106	SMA	L	plan
2.3733855049142405	50-50%	106	SMA	L	plan
3.9575342487270406	75-25%	106	SMA	L	plan
3.4499222195289128	100-0%	106	SMA	L	plan
16.33055402983595	0-100%,ring	106	SMA	L	exec
17.251033816460964	25-75%,index	106	SMA	L	exec
13.982474063848864	50-50%,index	106	SMA	L	exec
13.715520828757798	75-25%,index	106	SMA	L	exec
14.22878878184278	25-75%,ring	106	SMA	L	exec
10.857486477579094	50-50%,ring	106	SMA	L	exec
14.334819908313658	75-25%,ring	106	SMA	L	exec
17.49656598522422	100-0%,index	106	SMA	L	exec
7.335522199190785	0-100%	106	PMd	L	plan
7.602907952583687	25-75%	106	PMd	L	plan
5.050721635035612	50-50%	106	PMd	L	plan
6.839486305071567	75-25%	106	PMd	L	plan
7.722038833283419	100-0%	106	PMd	L	plan
13.977468942256289	0-100%,ring	106	PMd	L	exec
15.267929194343003	25-75%,index	106	PMd	L	exec
12.900626796737718	50-50%,index	106	PMd	L	exec
12.475274864374937	75-25%,index	106	PMd	L	exec
12.421081259386876	25-75%,ring	106	PMd	L	exec
10.090485955082949	50-50%,ring	106	PMd	L	exec
12.385088848195767	75-25%,ring	106	PMd	L	exec
14.774288015239609	100-0%,index	106	PMd	L	exec
6.102117535820793	0-100%	106	PMv	L	plan
6.209179998174428	25-75%	106	PMv	L	plan
3.4749187396661867	50-50%	106	PMv	L	plan
5.657427150630466	75-25%	106	PMv	L	plan
4.749100819644001	100-0%	106	PMv	L	plan
6.869504992037066	0-100%,ring	106	PMv	L	exec
6.668536802778937	25-75%,index	106	PMv	L	exec
7.347440575938376	50-50%,index	106	PMv	L	exec
5.37274521866902	75-25%,index	106	PMv	L	exec
6.154489558800364	25-75%,ring	106	PMv	L	exec
5.5006682526338695	50-50%,ring	106	PMv	L	exec
6.544812575151168	75-25%,ring	106	PMv	L	exec
8.22936631936639	100-0%,index	106	PMv	L	exec
9.086018905691162	0-100%	106	M1	L	plan
8.57785823303675	25-75%	106	M1	L	plan
4.954848765173665	50-50%	106	M1	L	plan
8.215703943271365	75-25%	106	M1	L	plan
8.905684894911246	100-0%	106	M1	L	plan
17.514902563212672	0-100%,ring	106	M1	L	exec
19.641965205544693	25-75%,index	106	M1	L	exec
17.932517676556017	50-50%,index	106	M1	L	exec
19.411767954145034	75-25%,index	106	M1	L	exec
15.674037656564906	25-75%,ring	106	M1	L	exec
14.075693217440858	50-50%,ring	106	M1	L	exec
16.283165406515764	75-25%,ring	106	M1	L	exec
21.981624519339675	100-0%,index	106	M1	L	exec
0.042320066493374525	0-100%	106	S1	L	plan
0.12038162116770841	25-75%	106	S1	L	plan
-2.6367882058398036	50-50%	106	S1	L	plan
-1.4753500612271992	75-25%	106	S1	L	plan
-0.44794647947078314	100-0%	106	S1	L	plan
23.07531316477014	0-100%,ring	106	S1	L	exec
24.19540624164096	25-75%,index	106	S1	L	exec
22.391813303326554	50-50%,index	106	S1	L	exec
24.38982917465253	75-25%,index	106	S1	L	exec
20.903216325504854	25-75%,ring	106	S1	L	exec
20.229108106811974	50-50%,ring	106	S1	L	exec
22.59178012705499	75-25%,ring	106	S1	L	exec
25.77583329694578	100-0%,index	106	S1	L	exec
1.9813581887519973	0-100%	106	SPLa	L	plan
2.8306541051819902	25-75%	106	SPLa	L	plan
0.6079106067569586	50-50%	106	SPLa	L	plan
1.101815447974679	75-25%	106	SPLa	L	plan
1.5514946105573972	100-0%	106	SPLa	L	plan
19.569069444640952	0-100%,ring	106	SPLa	L	exec
21.193166756120167	25-75%,index	106	SPLa	L	exec
16.71638279679374	50-50%,index	106	SPLa	L	exec
16.967573872482674	75-25%,index	106	SPLa	L	exec
16.5751055972854	25-75%,ring	106	SPLa	L	exec
14.614563752412128	50-50%,ring	106	SPLa	L	exec
16.085642497861404	75-25%,ring	106	SPLa	L	exec
17.82238325133319	100-0%,index	106	SPLa	L	exec
0.24489716781831852	0-100%	106	SPLp	L	plan
1.1893842897576516	25-75%	106	SPLp	L	plan
-0.04204585252388261	50-50%	106	SPLp	L	plan
0.4253332820161544	75-25%	106	SPLp	L	plan
-1.4896946718584756	100-0%	106	SPLp	L	plan
15.557894343877814	0-100%,ring	106	SPLp	L	exec
21.94664663352237	25-75%,index	106	SPLp	L	exec
14.042020967826817	50-50%,index	106	SPLp	L	exec
14.838582485020888	75-25%,index	106	SPLp	L	exec
13.394943455194607	25-75%,ring	106	SPLp	L	exec
8.648510595816825	50-50%,ring	106	SPLp	L	exec
11.570521002910326	75-25%,ring	106	SPLp	L	exec
16.03029696208313	100-0%,index	106	SPLp	L	exec
-1.3551675035552757	0-100%	106	V1	L	plan
0.17228107521120908	25-75%	106	V1	L	plan
-1.1955773259218776	50-50%	106	V1	L	plan
0.9113486276591918	75-25%	106	V1	L	plan
-1.1634569097789031	100-0%	106	V1	L	plan
17.27961001498845	0-100%,ring	106	V1	L	exec
21.470907735217054	25-75%,index	106	V1	L	exec
16.132299000989555	50-50%,index	106	V1	L	exec
18.16383378651998	75-25%,index	106	V1	L	exec
15.024653463359058	25-75%,ring	106	V1	L	exec
8.739866435944661	50-50%,ring	106	V1	L	exec
13.009949170493163	75-25%,ring	106	V1	L	exec
21.434743298575324	100-0%,index	106	V1	L	exec
4.158203138546838	0-100%	106	SMA	R	plan
4.218196552196938	25-75%	106	SMA	R	plan
2.7089195319156976	50-50%	106	SMA	R	plan
4.364376176336119	75-25%	106	SMA	R	plan
4.924992684517656	100-0%	106	SMA	R	plan
16.026242116770195	0-100%,ring	106	SMA	R	exec
15.872304109104219	25-75%,index	106	SMA	R	exec
13.101111974872408	50-50%,index	106	SMA	R	exec
12.673277246913603	75-25%,index	106	SMA	R	exec
14.135480748451045	25-75%,ring	106	SMA	R	exec
11.080152420393912	50-50%,ring	106	SMA	R	exec
14.159780055794023	75-25%,ring	106	SMA	R	exec
16.21306245281331	100-0%,index	106	SMA	R	exec
5.3811240057331515	0-100%	106	PMd	R	plan
5.171294922670363	25-75%	106	PMd	R	plan
3.642737905670382	50-50%	106	PMd	R	plan
5.047994061704448	75-25%	106	PMd	R	plan
4.831259083717651	100-0%	106	PMd	R	plan
7.989995606463812	0-100%,ring	106	PMd	R	exec
7.629136010589951	25-75%,index	106	PMd	R	exec
7.093506541291753	50-50%,index	106	PMd	R	exec
6.237768729345586	75-25%,index	106	PMd	R	exec
7.662722858395984	25-75%,ring	106	PMd	R	exec
5.3729195797641705	50-50%,ring	106	PMd	R	exec
6.171359976460368	75-25%,ring	106	PMd	R	exec
8.061318355114413	100-0%,index	106	PMd	R	exec
3.3571886780361333	0-100%	106	PMv	R	plan
3.1485323587432505	25-75%	106	PMv	R	plan
1.84669789412766	50-50%	106	PMv	R	plan
2.9581460336098204	75-25%	106	PMv	R	plan
2.1407064590637606	100-0%	106	PMv	R	plan
6.759000338438071	0-100%,ring	106	PMv	R	exec
5.655072434044754	25-75%,index	106	PMv	R	exec
6.24879878917709	50-50%,index	106	PMv	R	exec
5.359010724267163	75-25%,index	106	PMv	R	exec
6.844140565198742	25-75%,ring	106	PMv	R	exec
5.659101622419311	50-50%,ring	106	PMv	R	exec
6.029612758728089	75-25%,ring	106	PMv	R	exec
8.449092077930173	100-0%,index	106	PMv	R	exec
3.374063265182874	0-100%	106	M1	R	plan
1.3135552582391432	25-75%	106	M1	R	plan
-0.1569411255497457	50-50%	106	M1	R	plan
4.080041840855558	75-25%	106	M1	R	plan
2.852159190084074	100-0%	106	M1	R	plan
6.341544968367533	0-100%,ring	106	M1	R	exec
7.871367160828726	25-75%,index	106	M1	R	exec
8.71959796885583	50-50%,index	106	M1	R	exec
6.214115698814734	75-25%,index	106	M1	R	exec
7.23252553019303	25-75%,ring	106	M1	R	exec
4.697287919524104	50-50%,ring	106	M1	R	exec
5.495693142732023	75-25%,ring	106	M1	R	exec
10.086911438271148	100-0%,index	106	M1	R	exec
-1.489431483030726	0-100%	106	S1	R	plan
-2.895583841994902	25-75%	106	S1	R	plan
-3.7810620763412084	50-50%	106	S1	R	plan
-0.32293852205935364	75-25%	106	S1	R	plan
-2.0377752194421213	100-0%	106	S1	R	plan
10.577494948522327	0-100%,ring	106	S1	R	exec
9.837064395142631	25-75%,index	106	S1	R	exec
11.624059139200014	50-50%,index	106	S1	R	exec
9.42698418604694	75-25%,index	106	S1	R	exec
10.673440435364526	25-75%,ring	106	S1	R	exec
7.196030626621538	50-50%,ring	106	S1	R	exec
8.901024693853897	75-25%,ring	106	S1	R	exec
13.56664279749084	100-0%,index	106	S1	R	exec
1.7400005906698865	0-100%	106	SPLa	R	plan
2.057271422711655	25-75%	106	SPLa	R	plan
0.5435676517623926	50-50%	106	SPLa	R	plan
2.130462422966957	75-25%	106	SPLa	R	plan
1.4305790296608958	100-0%	106	SPLa	R	plan
14.171044856861082	0-100%,ring	106	SPLa	R	exec
11.795455125023246	25-75%,index	106	SPLa	R	exec
11.636392782313449	50-50%,index	106	SPLa	R	exec
11.020396508745291	75-25%,index	106	SPLa	R	exec
12.893018972696716	25-75%,ring	106	SPLa	R	exec
10.671689635709713	50-50%,ring	106	SPLa	R	exec
11.145523166424402	75-25%,ring	106	SPLa	R	exec
12.773905066697269	100-0%,index	106	SPLa	R	exec
-0.006601075655630718	0-100%	106	SPLp	R	plan
0.953059087299256	25-75%	106	SPLp	R	plan
0.11100747644907852	50-50%	106	SPLp	R	plan
0.9014921879325151	75-25%	106	SPLp	R	plan
-0.8562764084142546	100-0%	106	SPLp	R	plan
14.699671483596184	0-100%,ring	106	SPLp	R	exec
18.26216536600534	25-75%,index	106	SPLp	R	exec
11.311874721462313	50-50%,index	106	SPLp	R	exec
11.30330007973095	75-25%,index	106	SPLp	R	exec
12.248107606592766	25-75%,ring	106	SPLp	R	exec
9.5759102117366	50-50%,ring	106	SPLp	R	exec
8.918437556239521	75-25%,ring	106	SPLp	R	exec
11.676657518027728	100-0%,index	106	SPLp	R	exec
-1.0183293355080538	0-100%	106	V1	R	plan
-0.04799079573128835	25-75%	106	V1	R	plan
-1.3172743347204863	50-50%	106	V1	R	plan
0.07606862184687335	75-25%	106	V1	R	plan
-1.546633777301028	100-0%	106	V1	R	plan
14.169759048376536	0-100%,ring	106	V1	R	exec
17.93485729651742	25-75%,index	106	V1	R	exec
12.779979638505083	50-50%,index	106	V1	R	exec
14.162994771752848	75-25%,index	106	V1	R	exec
12.838796508357362	25-75%,ring	106	V1	R	exec
6.925907567288143	50-50%,ring	106	V1	R	exec
10.100402405345626	75-25%,ring	106	V1	R	exec
15.628202915187298	100-0%,index	106	V1	R	exec
4.747963449792751	0-100%	107	SMA	L	plan
4.455185795501197	25-75%	107	SMA	L	plan
6.230020409667647	50-50%	107	SMA	L	plan
7.532541950018593	75-25%	107	SMA	L	plan
7.185366590270214	100-0%	107	SMA	L	plan
1.4916221706672406	0-100%,ring	107	SMA	L	exec
-0.25031088599209467	25-75%,index	107	SMA	L	exec
1.6019478008207497	50-50%,index	107	SMA	L	exec
0.20466082119403076	75-25%,index	107	SMA	L	exec
3.0233811621405025	25-75%,ring	107	SMA	L	exec
1.427965951498872	50-50%,ring	107	SMA	L	exec
-2.9940004097902544	75-25%,ring	107	SMA	L	exec
0.8585737622471986	100-0%,index	107	SMA	L	exec
5.293323578150677	0-100%	107	PMd	L	plan
4.220712001775465	25-75%	107	PMd	L	plan
6.341835642830794	50-50%	107	PMd	L	plan
8.360349440137515	75-25%	107	PMd	L	plan
5.852807153859545	100-0%	107	PMd	L	plan
2.934428456042051	0-100%,ring	107	PMd	L	exec
5.974153105928784	25-75%,index	107	PMd	L	exec
4.6911504070314445	50-50%,index	107	PMd	L	exec
1.0974007996267803	75-25%,index	107	PMd	L	exec
6.600869795820188	25-75%,ring	107	PMd	L	exec
5.677165208560015	50-50%,ring	107	PMd	L	exec
-0.5008196124186118	75-25%,ring	107	PMd	L	exec
3.6783697992427244	100-0%,index	107	PMd	L	exec
3.9496090855609	0-100%	107	PMv	L	plan
3.2748512975233313	25-75%	107	PMv	L	plan
5.311229367844656	50-50%	107	PMv	L	plan
6.5155467733737655	75-25%	107	PMv	L	plan
5.347497110085731	100-0%	107	PMv	L	plan
3.2829151238181296	0-100%,ring	107	PMv	L	exec
4.543417457767951	25-75%,index	107	PMv	L	exec
